language,x1,x2,x3,x4,x5,x6,x7
nucl1235,-,o,i,s,-,-,-
swed1254,-,d,E,n,-,-,-
dani1285,-,d,E,n,-,3,-
dutc1256,-,d,e,z,-,3,-
stan1295,-,d,i,s,-,-,-
stan1293,-,8,i,s,-,-,-
czec1258,-,t,o,t,-,o,-
russ1263,e,t,o,t,-,-,-
poli1260,-,t,o,-,-,-,-
bret1244,-,-,a,n,m,a,-
mait1250,-,-,i,-,-,-,-
urdu1245,-,y,e,h,-,-,-
mara1378,-,-,-,h,-,a,-
oriy1255,-,e,i,t,-,a,-
sout2730,-,l,-,-,-,E,-
sout2730,-,t,e,l,-,e,-
sout2730,-,n,e,c,-,o,N
cent2004,-,l,-,-,-,u,-
cent2004,a,t,-,-,-,a,-
nort2724,a,n,-,-,-,a,-
nort2724,-,n,-,-,-,u,-
nort2724,-,d,-,y,-,u,-
nort2724,-,n,-,-,-,o,-
nort2724,-,x,-,-,-,3,-
