language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
stan1290,-,-,-,-,s,-,-,u,p,e,-
stan1290,-,-,-,-,d,-,-,i,n,e,-
dutc1256,a,v,o,n,d,-,-,e,t,3,-
dutc1256,a,v,o,n,d,-,-,e,t,3,-
dutc1256,-,-,-,-,d,-,-,i,n,e,-
stan1295,a,b,3,n,t,b,r,o,t,-,-
stan1295,a,b,3,n,t,-,-,E,s,3,n
stan1295,a,b,3,n,t,-,-,E,s,3,n
stan1293,-,-,-,-,s,-,-,o,p,3,r
stan1293,-,-,-,-,d,-,-,i,n,3,r
