language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
nucl1235,-,-,p,-,-,h,-,o,i,t,-
mode1248,r,a,v,-,-,8,-,-,i,-,-
stan1288,-,-,p,-,a,l,-,-,o,-,-
port1283,-,-,b,-,a,S,t,a,u,-,-
ital1282,-,-,b,-,a,s,t,-,o,n,e
stan1289,-,-,g,-,3,r,-,-,o,t,-
stan1290,-,-,b,-,o,-,t,-,o,-,-
swed1254,k,-,v,-,i,s,t,-,-,-,-
dani1285,-,-,-,-,-,s,d,h,o,g,h
dutc1256,-,-,-,-,-,s,t,-,o,k,-
stan1295,-,-,-,-,-,S,t,-,o,k,-
stan1293,-,-,-,-,-,s,t,-,i,k,-
czec1258,-,-,h,-,u,l,-,-,-,-,-
russ1263,-,-,p,-,a,l,k,-,a,-,-
poli1260,-,-,l,-,a,s,k,-,a,-,-
bret1244,-,-,b,-,a,s,-,-,-,-,-
mait1250,-,-,T,h,3,-,-,r,i,-,-
urdu1245,-,-,d,-,3,-,n,d,o,-,-
mara1378,-,-,k,-,a,-,t,h,i,-,-
oriy1255,-,-,l,-,a,-,t,h,i,-,-
