language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
nucl1235,-,-,-,-,-,k,-,-,o,n,g,-,-,-,n,-,-,-,-,E,l,-
mode1248,-,-,-,s,-,t,e,k,o,-,-,-,-,-,m,-,-,-,-,e,-,-
stan1288,-,e,-,s,-,t,-,-,a,r,d,e,-,-,p,-,-,-,y,e,-,-
port1283,p,o,r,s,-,-,-,-,e,-,d,3,-,-,p,-,-,-,-,E,-,-
port1283,-,3,-,S,-,t,-,-,a,-,r,a,y,-,p,-,-,-,-,E,-,-
ital1282,-,-,-,s,-,t,-,-,a,-,r,e,i,m,p,-,-,-,y,E,d,i
stan1289,-,3,-,S,3,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
stan1290,-,-,-,E,-,t,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
swed1254,-,-,-,s,-,t,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
dani1285,-,-,-,s,-,d,h,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
dutc1256,-,-,-,s,-,t,-,-,a,n,-,-,-,-,-,-,-,-,-,-,-,-
stan1295,-,-,-,S,-,t,e,-,3,n,-,-,-,-,-,-,-,-,-,-,-,-
stan1293,-,-,-,s,-,t,-,-,E,n,d,-,-,-,-,-,-,-,-,-,-,-
czec1258,-,-,-,s,-,t,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-
russ1263,-,-,-,s,-,t,o,y,a,-,t,-,-,-,-,-,-,-,y,-,-,-
mait1250,-,-,-,-,-,t,-,h,a,-,r,-,-,-,h,h,a,e,-,3,-,b
urdu1245,-,-,-,-,-,k,-,h,3,-,r,e,-,-,h,-,-,o,n,3,-,-
mara1378,-,u,-,-,-,b,-,h,3,-,r,a,-,-,h,-,-,-,n,e,-,-
oriy1255,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,a,-,-
oriy1255,-,-,-,-,-,t,-,h,i,-,-,-,-,-,-,-,-,-,-,a,-,-
sout2730,-,-,-,c,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2730,-,-,-,z,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
cent2004,-,-,-,c,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
cent2004,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,-,j,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,d,y,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,-,y,i,k,-,h,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,d,y,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
