language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
nucl1235,-,-,-,t,-,-,-,-,-,-,h,E,v,-
mode1248,-,-,f,t,e,-,-,-,r,u,x,a,-,-
stan1288,-,-,-,-,a,-,-,-,l,-,-,a,-,-
port1283,-,-,-,-,a,-,-,-,z,-,-,a,-,-
ital1282,-,-,-,-,a,-,-,-,l,-,-,a,-,-
stan1289,-,-,-,-,a,-,-,-,l,-,-,3,-,-
stan1290,-,-,-,-,E,-,-,-,l,-,-,-,-,-
swed1254,-,-,v,-,i,-,-,-,N,-,-,E,-,-
dani1285,-,-,v,-,e,-,-,-,N,-,-,3,-,-
dutc1256,-,-,v,l,e,-,x,3,l,-,-,-,-,-
stan1295,-,-,f,l,i,-,g,-,l,-,-,-,-,-
stan1293,-,-,w,-,i,-,-,-,N,-,-,-,-,-
czec1258,-,-,k,r,i,-,d,-,l,-,-,o,-,-
russ1263,-,-,k,r,3,-,-,-,l,-,-,o,-,-
poli1260,-,s,k,S,3,-,-,-,d,w,-,o,-,-
bret1244,a,s,k,-,E,-,-,-,l,-,-,-,-,-
mait1250,-,-,p,-,a,i,k,-,h,-,-,-,-,-
urdu1245,-,-,b,-,o,-,-,-,z,-,-,u,-,-
urdu1245,-,-,p,-,3,-,-,-,r,-,-,-,-,-
mara1378,-,-,p,-,a,N,k,-,h,-,-,3,-,-
oriy1255,-,-,-,-,-,-,-,-,d,-,-,e,n,a
oriy1255,-,-,p,-,o,-,k,-,h,-,-,i,-,-
