language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
nucl1235,-,-,-,t,-,o,k,h,-,-,-,-
mode1248,z,e,s,t,-,o,-,s,-,-,-,-
stan1288,-,-,-,k,-,a,-,l,i,8,o,-
port1283,-,-,-,k,-,-,-,-,e,t,3,-
ital1282,-,-,-,k,-,a,-,l,-,d,o,-
stan1289,-,-,-,k,-,3,-,l,e,n,-,-
stan1290,-,-,-,S,-,-,-,-,-,-,o,-
swed1254,-,-,-,v,-,a,-,r,-,m,-,-
dani1285,-,-,-,v,-,o,-,-,-,m,-,-
dutc1256,-,-,-,w,-,o,-,r,-,m,-,-
stan1295,-,-,-,v,-,a,-,r,-,m,-,-
stan1293,-,-,-,w,-,o,-,-,-,m,-,-
czec1258,-,-,-,t,-,E,p,l,-,-,i,-
russ1263,-,-,-,t,y,o,p,l,-,-,3,y
poli1260,-,-,-,C,-,E,p,w,-,-,o,-
bret1244,-,-,-,t,-,o,-,-,-,m,-,-
mait1250,t,a,-,p,-,3,-,-,-,b,-,-
mait1250,-,-,-,g,-,3,-,r,-,m,-,-
urdu1245,-,-,-,g,-,3,-,r,-,m,-,-
mara1378,-,-,-,g,-,3,-,r,3,m,-,-
oriy1255,-,-,-,g,-,o,-,r,o,m,o,-
sout2730,-,-,-,5,-,e,-,-,-,-,-,-
sout2730,-,-,-,5,-,E,-,-,-,-,-,-
cent2004,-,-,-,y,-,e,-,-,-,-,-,-
cent2004,-,-,-,y,-,e,-,-,-,n,-,-
nort2724,-,-,-,5,-,i,-,-,-,-,-,-
nort2724,-,-,-,5,-,i,-,-,-,-,-,-
nort2724,-,-,-,y,-,e,-,-,-,n,-,-
nort2724,-,-,-,5,-,i,-,-,-,-,-,-
nort2724,-,-,-,5,-,i,-,-,-,-,-,-
