language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
stan1290,s,i,k,a,t,r,-,-,-,-,i,s
dutc1256,-,-,-,-,-,l,i,t,e,k,3,-
stan1295,-,-,n,a,-,r,-,-,-,b,3,-
stan1293,s,-,k,o,-,r,-,-,-,-,-,-
