language,x1,x2,x3
sout2730,t,o,-
sout2730,d,o,-
cent2004,t,o,w
cent2004,t,o,w
nort2724,d,o,-
nort2724,d,a,-
nort2724,d,o,-
nort2724,d,o,-
nort2724,d,a,-
