language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
waim1255,-,-,-,p,a,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
cara1272,-,-,-,p,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
cara1272,-,-,-,k,a,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
tatu1247,-,-,-,k,a,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
tatu1247,-,-,-,p,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
bara1380,-,-,-,h,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
bara1380,-,-,-,k,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
macu1260,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,d,a
macu1260,-,-,-,h,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
guan1269,-,-,-,p,-,3,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
guan1269,-,-,-,b,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,i
pira1254,-,-,-,p,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
tuca1252,-,-,-,p,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
desa1247,-,-,-,p,-,a,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,3,-,-
siri1274,-,-,-,-,-,a,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,3,-,-
siri1274,-,-,-,p,-,a,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,3,-,-
tani1257,-,-,-,p,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-
tani1257,-,-,-,-,-,a,-,-,-,7,-,-,-,-,-,b,-,-,-,-,-,i,-,-
cube1242,-,-,-,b,-,a,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,3,-,-
cube1242,-,-,-,p,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
kore1283,-,-,-,h,-,a,7,-,-,k,-,-,-,-,-,h,-,-,-,-,-,3,-,-
sion1247,-,-,-,p,-,3,7,k,a,g,-,-,-,-,-,-,-,-,-,-,-,3,-,-
sion1247,-,-,-,h,-,a,7,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
seco1241,-,-,-,h,-,a,7,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
orej1242,-,-,-,h,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
cacu1241,-,-,-,p,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cacu1241,-,-,-,w,-,a,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,i,p,-
cacu1241,-,-,-,p,-,a,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nuka1242,-,i,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
puin1248,-,-,-,m,-,o,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,i,-,-
hupd1244,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,i,p,-
hupd1244,-,-,-,t,-,i,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,i,p,-
mala1522,-,-,-,-,-,a,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,e,-,-
arhu1242,n,3,-,k,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,-
arhu1242,n,3,-,t,S,e,-,-,i,t,-,-,-,-,-,-,-,-,-,-,S,i,-,-
cogu1240,-,-,-,h,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,e,-,-
cent2150,-,-,-,t,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
chim1309,-,-,-,y,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,w,-
bari1297,-,-,-,t,-,a,-,-,y,g,-,-,-,-,-,-,-,-,d,a,n,3,-,-
chac1249,-,-,-,y,-,a,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
colo1256,-,a,-,p,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
awac1239,-,-,-,t,-,a,-,-,i,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
toto1306,-,-,-,t,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,b,e
guam1248,-,-,-,m,-,3,-,-,s,k,-,-,-,-,-,-,-,-,-,-,-,a,-,i
inga1252,-,-,-,t,-,a,-,-,y,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
cams1241,-,-,-,t,-,a,-,-,i,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
cams1241,-,-,-,b,-,e,-,-,b,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
paez1247,-,-,-,t,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
paez1247,-,-,-,n,-,e,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-
embe1260,-,-,-,z,-,e,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,e,-,-
nort2972,-,-,-,z,-,e,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-
nort2972,-,-,-,d,-,a,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,a,-,-
epen1239,-,-,-,-,-,a,-,-,-,k,-,-,-,-,-,h,o,i,r,-,-,e,-,-
epen1239,-,-,-,-,-,a,-,-,-,k,-,-,-,-,-,h,o,i,r,-,-,e,-,-
embe1261,-,-,-,-,-,a,-,-,-,k,-,-,-,-,-,h,o,-,r,e,-,i,-,-
embe1262,-,-,-,-,-,a,-,-,-,k,-,-,-,-,-,h,o,i,r,-,-,e,-,-
woun1238,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,i
yukp1241,-,-,-,p,-,a,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-
cari1279,-,i,-,y,-,o,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,o,-,-
cari1279,-,-,-,h,-,a,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,-
