language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
piap1246,-,-,-,-,-,k,-,-,a,-,l,-,-,i,-,-,-,r,-,-,-,i,-,-,-,-
curr1243,-,-,-,-,-,k,-,-,a,-,l,-,-,i,-,-,-,r,-,-,-,i,-,-,-,-
tari1256,-,-,-,-,-,k,-,-,a,-,l,-,-,i,-,-,-,r,-,-,-,i,-,-,-,-
yucu1253,-,-,-,-,-,k,u,w,a,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
resi1247,-,-,-,-,-,k,-,-,a,-,n,-,-,i,-,-,-,d,e,-,-,u,-,-,-,-
wayu1243,-,-,-,-,-,h,-,-,a,-,-,-,-,i,-,-,-,S,-,-,-,-,-,-,-,-
wayu1243,-,-,-,-,-,h,-,-,a,-,-,-,-,i,-,-,-,S,-,-,-,i,-,-,-,-
guah1255,-,-,-,-,-,d,-,-,a,-,-,-,-,3,-,-,-,t,-,-,h,3,-,-,-,-
cuib1242,-,-,-,-,-,d,-,-,3,-,-,-,-,-,-,-,-,t,-,-,h,3,-,-,-,-
play1240,-,-,-,-,-,d,-,-,a,-,-,-,-,3,-,-,-,t,3,-,b,3,-,-,-,-
maca1259,-,-,-,-,-,r,-,-,3,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,-
guay1257,-,-,-,-,-,d,-,-,3,-,-,-,-,a,-,-,-,d,-,-,-,-,-,-,-,-
mini1256,-,-,-,-,-,r,-,-,e,-,p,-,-,i,-,-,-,h,-,-,-,u,-,-,-,-
nupo1240,-,-,-,-,-,r,-,-,e,-,p,-,-,i,-,-,-,h,-,-,-,u,-,-,-,-
muru1274,-,-,-,-,-,r,-,-,e,-,p,-,-,i,-,-,-,h,-,-,-,u,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,-,-,b,o,t,y,-,o,t,y,-,-,-,o,-,-,-,-
muin1242,-,-,-,-,-,d,-,-,-,-,Z,-,-,i,-,-,-,r,-,-,-,u,m,3,b,a
bora1263,-,-,-,-,-,k,-,-,-,-,h,-,-,a,-,a,t,h,-,-,-,u,-,-,-,-
bora1263,-,-,-,-,-,k,-,-,-,-,h,-,-,a,-,a,t,h,-,-,-,u,-,-,-,-
yuru1263,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tuyu1244,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
cara1272,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tatu1247,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
bara1380,-,-,-,-,-,y,-,-,a,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
macu1260,-,-,-,-,-,y,-,-,a,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
guan1269,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
pira1254,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tuca1252,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
desa1247,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
siri1274,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tani1257,-,-,-,-,-,y,-,-,a,7,p,-,-,i,-,-,-,-,-,-,-,a,-,-,-,-
cube1242,-,-,-,-,-,y,-,-,a,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
kore1283,-,-,d,-,-,Z,-,-,a,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
seco1241,-,-,-,-,-,y,-,-,a,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
cacu1241,-,-,-,-,-,k,-,-,-,-,-,-,-,3,-,-,-,d,-,-,-,-,-,-,-,-
nuka1242,-,-,-,-,-,k,-,-,-,-,-,-,-,3,-,-,-,d,-,-,-,n,-,-,-,-
mala1522,-,-,m,e,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
arhu1242,-,-,m,i,-,7,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
cogu1240,-,-,m,e,-,Z,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
cent2150,-,-,b,e,7,S,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
chim1309,-,-,p,u,-,s,-,-,-,-,-,-,-,i,-,k,-,r,a,a,w,a,-,-,7,-
bari1297,-,-,b,3,-,r,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-
chac1249,-,-,-,-,-,k,-,-,-,-,-,-,-,a,m,u,-,t,-,-,-,e,-,-,-,-
colo1256,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-
awac1239,-,-,p,a,-,t,-,-,-,-,-,-,-,a,-,-,-,t,-,-,-,a,-,-,-,-
inga1252,k,u,m,a,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
cams1241,-,-,m,i,-,y,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
paez1247,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,h,-,-,-,-
embe1260,-,-,t,-,-,S,-,-,-,-,h,-,-,i,g,o,-,r,-,-,-,o,-,-,-,-
nort2972,-,-,t,-,-,S,-,-,-,-,h,-,-,o,g,o,-,r,-,-,-,o,-,-,-,-
epen1239,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,a,-,r,-,-,-,o,-,-,-,-
epen1239,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,o,-,r,-,-,-,o,-,-,-,-
embe1261,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,o,-,r,-,-,-,o,-,-,-,-
embe1262,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,o,-,r,-,-,-,o,-,-,-,-
woun1238,-,-,-,-,-,s,-,-,-,-,-,-,-,i,g,u,-,r,-,-,-,-,-,-,-,-
yukp1241,-,-,-,-,-,S,-,-,-,-,-,-,-,a,-,-,-,7,-,-,-,-,-,-,-,-
