language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
piap1246,-,-,-,-,-,w,a,a,-,n,a,a,k,-,-,-,-,a,-,-,-
acha1250,-,-,-,-,-,-,-,i,-,n,-,-,-,-,-,-,-,u,-,-,-
curr1243,-,-,-,-,-,p,-,a,-,n,-,o,k,-,-,-,-,a,-,-,-
tari1256,-,-,-,-,-,l,-,i,-,n,-,u,-,-,n,i,p,e,-,-,-
tari1256,-,-,-,-,-,l,-,i,-,-,-,u,k,a,n,i,p,e,-,-,-
yucu1253,-,-,-,-,-,w,-,a,-,-,-,i,t,-,-,-,S,a,-,-,-
bani1254,-,-,-,-,-,-,-,-,-,n,-,u,k,-,-,-,-,a,-,-,-
resi1247,-,t,-,-,-,s,-,a,7,n,-,-,-,-,-,-,-,u,-,-,-
wayu1243,-,-,-,-,-,-,-,a,-,n,-,-,t,a,-,-,-,a,-,-,-
guah1255,-,n,-,a,-,h,-,e,-,-,-,-,t,a,r,u,k,a,-,-,-
guah1255,-,-,-,-,-,p,-,a,-,-,-,-,t,a,h,o,p,a,-,-,-
guah1255,-,-,-,-,-,p,-,a,-,-,-,-,t,-,-,-,-,a,-,-,-
cuib1242,-,-,-,-,-,p,-,a,-,-,-,-,t,-,-,-,-,a,-,-,-
cuib1242,-,-,-,-,-,w,-,e,-,-,-,-,r,-,-,e,n,a,-,-,-
play1240,-,-,-,-,-,-,-,-,-,-,-,-,t,a,h,-,-,3,-,-,-
maca1259,-,-,-,-,-,n,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-
guay1257,-,-,-,-,-,p,-,a,-,-,-,-,l,a,-,-,-,e,n,-,-
sali1298,o,7,m,a,-,h,-,a,-,-,-,-,7,-,-,-,-,a,-,-,-
mini1256,-,-,-,-,-,b,-,i,-,-,-,-,t,-,-,-,-,e,-,-,-
nupo1240,-,-,-,-,-,b,-,i,-,-,-,-,d,-,-,-,-,e,-,-,-
muru1274,-,-,-,-,-,b,-,i,-,-,-,-,t,-,-,-,-,e,-,-,-
ocai1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
ocai1244,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-
ocai1244,-,-,-,-,-,-,-,a,-,-,-,a,h,-,-,-,-,i,-,-,-
muin1242,-,s,-,-,-,-,-,a,-,-,-,a,7,-,-,-,-,i,-,-,-
bora1263,-,t,-,-,s,h,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-
bora1263,-,n,-,a,7,x,-,3,-,-,-,-,7,-,-,-,-,e,-,-,-
bora1263,-,t,-,-,s,h,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-
yuru1263,-,-,-,-,-,w,-,a,-,-,-,-,t,-,-,-,-,i,-,-,-
tuyu1244,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,i,-,-,-
waim1255,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,-,-
waim1255,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,-,-
cara1272,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,i,-,-,-
tatu1247,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,i,-,-,-
bara1380,-,-,-,-,-,w,-,a,-,-,-,-,d,-,-,-,-,i,-,-,-
macu1260,-,-,-,-,-,w,-,a,-,-,-,-,d,-,-,-,-,i,-,-,-
guan1269,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-
pira1254,-,-,-,-,-,-,-,a,-,-,-,7,t,-,-,-,-,a,-,-,-
tuca1252,-,-,-,-,-,-,-,a,-,-,-,7,t,-,-,-,-,i,-,-,-
desa1247,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,i,-,-,-
desa1247,-,-,-,-,-,-,-,a,-,-,-,-,7,-,r,-,-,i,-,-,-
siri1274,-,-,-,-,-,-,-,a,-,-,-,-,7,-,r,-,-,i,-,-,-
tani1257,-,-,-,-,-,-,-,i,-,-,-,7,t,a,r,i,k,a,-,-,-
cube1242,-,-,-,-,-,d,-,a,-,-,-,-,y,-,-,-,-,3,-,-,-
kore1283,-,-,-,-,-,r,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-
sion1247,-,-,-,-,-,d,-,a,-,-,-,i,h,-,-,-,-,i,-,-,-
seco1241,-,-,-,-,-,d,-,a,-,-,-,i,y,-,-,-,-,e,-,-,-
orej1242,-,-,-,-,-,d,-,a,-,-,-,i,y,-,-,-,-,i,-,-,-
cacu1241,-,-,-,-,-,h,-,a,-,-,-,-,-,-,-,-,-,w,7,-,-
nuka1242,-,-,-,-,-,h,-,a,-,-,-,-,-,-,-,-,-,u,7,-,-
puin1248,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,u,k,-,-
hupd1244,-,-,-,-,-,d,-,E,-,-,-,-,d,-,-,-,-,E,y,-,-
mala1522,-,-,-,-,-,n,-,a,-,-,-,-,k,-,-,-,-,a,n,-,-
