language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
piap1246,-,-,-,n,-,-,u,-,-,-,-,-,-,a,-,-,-
acha1250,-,-,-,n,-,-,u,y,a,n,u,y,-,a,-,-,-
acha1250,-,-,-,n,-,-,u,-,-,-,-,y,-,a,-,-,-
curr1243,-,-,-,n,-,-,o,-,-,-,-,-,-,a,-,-,-
tari1256,-,-,-,n,-,-,u,-,-,-,-,h,w,a,-,-,-
tari1256,-,-,-,n,-,-,u,-,-,-,-,h,-,a,-,-,-
yucu1253,-,-,-,n,-,-,u,k,-,-,-,h,-,a,-,-,-
cabi1241,-,-,-,n,-,-,u,-,-,-,-,-,-,-,-,-,-
bani1254,-,-,-,n,-,-,u,-,-,-,-,-,-,a,-,-,-
resi1247,-,-,-,n,-,-,o,-,-,-,-,-,-,-,-,-,-
wayu1243,-,-,-,t,-,-,a,-,-,-,-,y,-,a,-,-,-
guah1255,x,a,-,n,-,-,-,-,-,-,-,-,-,3,-,-,-
cuib1242,x,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
play1240,x,a,-,n,-,-,-,-,-,-,-,-,-,3,-,-,-
maca1259,k,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
guay1257,x,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
sali1298,-,-,-,h,-,-,i,-,-,-,-,s,-,i,-,-,-
mini1256,-,-,-,k,-,-,u,-,-,-,-,-,-,e,-,-,-
nupo1240,-,-,-,k,-,-,u,-,-,-,-,-,-,e,-,-,-
muru1274,-,-,-,k,-,-,u,-,-,-,-,-,-,e,-,-,-
ocai1244,-,-,-,x,-,-,o,-,-,-,-,-,-,u,-,-,-
ocai1244,-,-,-,x,-,-,o,-,-,-,-,-,-,-,-,-,-
muin1242,-,u,-,x,o,7,o,-,-,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
yuru1263,-,-,-,y,-,-,-,-,-,-,-,-,-,3,-,-,-
tuyu1244,-,-,-,y,-,-,-,-,-,-,-,-,-,3,-,-,-
waim1255,-,-,-,y,-,-,-,-,-,-,-,-,-,3,-,-,-
waim1255,-,-,-,y,-,-,-,-,-,-,-,-,-,3,-,-,-
cara1272,-,-,-,y,-,-,-,-,-,-,-,-,-,3,-,-,-
tatu1247,-,-,-,y,-,-,-,-,-,-,-,-,-,3,-,-,-
bara1380,-,-,-,y,-,-,-,-,-,-,-,-,-,3,-,-,-
macu1260,-,-,-,y,-,-,-,-,-,-,-,-,-,3,-,-,-
guan1269,-,-,-,y,-,-,3,-,-,-,-,7,-,3,-,-,-
pira1254,-,-,-,y,-,-,3,-,-,-,-,7,-,3,-,-,-
tuca1252,-,-,-,y,-,-,3,-,-,-,-,7,-,3,-,-,-
desa1247,-,-,-,y,-,-,3,-,-,-,-,7,-,3,-,-,-
siri1274,-,-,-,y,-,-,3,-,-,-,-,7,-,3,-,-,-
tani1257,-,-,-,y,-,-,i,-,-,-,-,7,-,i,-,-,-
cube1242,-,-,-,y,-,-,-,-,-,-,-,-,-,3,-,-,-
kore1283,d,-,-,Z,-,-,3,-,-,-,-,7,-,3,-,-,-
sion1247,-,-,-,y,-,-,3,-,-,-,-,7,-,3,-,-,-
seco1241,-,-,-,y,-,-,3,-,-,-,-,7,-,3,-,-,-
orej1242,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-
cacu1241,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,b,-
nuka1242,-,-,-,w,-,-,-,-,-,-,-,-,-,E,-,m,-
puin1248,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-
hupd1244,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,h,-
mala1522,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
arhu1242,-,-,-,n,-,-,3,-,-,-,-,7,-,3,-,n,-
arhu1242,-,-,-,n,-,-,-,-,-,-,-,-,-,3,-,n,-
cogu1240,-,-,-,n,-,-,-,-,-,-,-,-,-,3,-,s,-
cent2150,-,-,-,-,-,-,a,-,-,-,-,s,-,a,-,-,-
chim1309,-,-,-,n,-,-,a,-,a,-,-,r,-,i,-,-,-
bari1297,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,y,-
chac1249,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
colo1256,-,-,-,t,-,s,i,-,-,-,-,k,-,e,-,-,-
colo1256,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-
awac1239,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-
toto1306,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-
guam1248,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-
inga1252,-,-,-,n,-,-,u,-,-,-,-,k,-,a,-,-,-
cams1241,-,-,-,-,-,-,-,-,-,-,-,-,-,a,t,S,e
paez1247,-,u,-,7,-,-,-,-,-,-,-,k,w,e,-,-,-
paez1247,-,-,-,-,-,-,-,-,-,-,-,-,-,a,d,y,-
embe1260,-,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-
nort2972,-,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-
epen1239,-,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-
epen1239,-,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-
embe1261,-,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-
embe1262,-,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-
woun1238,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-
yukp1241,-,a,-,w,-,-,-,-,-,-,-,-,-,3,-,-,-
cari1279,-,e,u,w,-,-,-,-,-,-,-,-,-,i,-,-,-
