language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
piap1246,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,S,a,m,a,n,-,-,-,a,-,-,-
piap1246,-,-,-,-,-,-,k,-,-,-,-,a,-,t,-,S,u,-,i,r,-,-,-,i,-,-,-
acha1250,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,S,a,m,a,n,-,-,-,a,-,-,-
curr1243,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,m,a,n
curr1243,-,-,-,-,-,-,k,-,-,-,-,a,-,t,-,S,-,-,i,r,-,-,-,i,-,-,-
tari1256,-,-,-,-,-,-,k,-,-,-,-,a,a,t,-,S,-,-,i,r,-,-,-,i,-,-,-
tari1256,-,-,-,-,-,-,k,-,-,-,-,a,-,t,-,S,-,-,i,r,-,-,-,a,-,-,-
yucu1253,-,-,-,-,-,-,l,-,-,-,-,a,-,n,-,-,a,w,a,r,-,-,-,u,-,-,-
cabi1241,-,-,-,-,-,-,k,-,-,-,-,a,a,t,-,S,-,-,u,r,-,-,-,i,-,-,-
resi1247,-,-,-,p,-,e,g,-,-,-,-,-,-,-,-,-,-,-,i,n,-,-,-,u,-,-,-
wayu1243,-,-,-,-,-,-,k,-,-,-,-,a,-,y,u,S,-,-,-,-,-,-,-,i,-,-,-
guah1255,-,-,-,m,-,a,x,-,-,-,-,-,-,-,-,-,-,-,3,n,-,e,h,e,-,-,-
cuib1242,-,-,-,m,-,a,x,-,-,-,-,-,-,-,-,-,-,-,3,n,-,-,-,e,-,-,-
play1240,-,-,-,m,-,a,x,-,-,-,-,-,-,-,-,-,-,-,3,n,-,e,h,e,-,-,-
maca1259,-,-,-,m,-,a,k,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,h,-,-
maca1259,-,-,-,m,-,a,k,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-
guay1257,-,-,-,m,-,a,k,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,e,h,-,-
guay1257,-,-,-,m,3,a,k,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,e,h,-,-
sali1298,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,p,o,-,-,-
sali1298,-,-,-,-,-,-,k,-,-,-,-,u,-,t,-,S,i,k,u,t,-,-,S,i,-,-,-
sali1298,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,p,e,-,-,-
mini1256,-,-,-,8,-,u,k,u,-,n,-,a,-,-,-,-,-,-,u,-,-,-,m,a,-,-,-
mini1256,-,-,-,8,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,m,a,-,-,-
nupo1240,-,-,-,t,-,u,k,u,-,n,-,a,-,-,-,-,-,-,u,-,-,-,m,a,-,-,-
nupo1240,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,m,a,-,-,-
muru1274,-,-,-,-,-,-,-,-,-,n,-,a,-,-,-,-,-,-,u,-,-,-,m,a,-,-,-
muru1274,-,-,-,8,-,u,k,u,-,n,-,a,-,-,-,-,-,-,u,-,-,-,m,a,-,-,-
ocai1244,-,-,-,h,-,o,7,o,-,-,-,o,-,-,-,-,-,-,-,-,-,-,m,a,-,-,-
muin1242,-,-,-,n,-,i,7,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,b,a,-,-,-
muin1242,-,-,-,m,-,e,d,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,a,-,-,-
bora1263,-,-,-,m,-,e,7,-,-,t,-,o,-,-,-,-,-,-,-,-,-,-,p,a,-,-,-
bora1263,-,-,-,n,-,i,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,-,-,-
bora1263,-,-,-,m,-,e,7,-,-,t,-,o,-,-,-,-,-,-,-,-,-,-,p,a,-,-,-
yuru1263,-,-,-,-,-,3,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
tuyu1244,-,-,-,-,-,3,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
waim1255,-,-,-,-,-,3,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
waim1255,-,-,-,-,-,3,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
waim1255,-,-,-,-,-,3,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
cara1272,-,-,-,-,-,3,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
tatu1247,-,-,-,-,-,3,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
bara1380,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
macu1260,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
guan1269,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
pira1254,-,-,-,-,-,3,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
tuca1252,-,-,-,-,-,3,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
desa1247,-,-,d,i,-,a,k,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siri1274,-,-,d,i,-,a,k,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
tani1257,-,-,k,-,-,a,h,u,-,y,a,i,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
cube1242,-,-,-,-,-,-,h,-,-,-,-,i,-,a,-,-,-,-,-,-,-,-,b,3,-,-,-
kore1283,-,o,k,h,-,o,r,-,-,-,-,o,-,d,-,-,-,-,-,-,-,-,Z,e,-,-,-
sion1247,-,-,-,b,-,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-
seco1241,-,-,-,p,-,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-
orej1242,y,u,k,-,-,a,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-
cacu1241,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,w,-,-
nuka1242,-,-,t,S,-,a,k,-,-,-,-,u,-,-,-,-,-,-,-,n,-,-,d,e,-,-,-
puin1248,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,m,-,n,-,-,-,a,-,-,-
puin1248,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,w,-,-
hupd1244,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,h,-,-
cogu1240,-,-,-,-,-,-,k,a,i,m,-,a,-,-,-,-,-,-,-,n,-,-,-,u,-,-,-
chim1309,-,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-
bari1297,-,-,-,-,-,-,k,a,-,-,-,a,-,-,-,-,-,-,-,n,t,3,r,3,-,-,-
