language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
sion1247,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,e,-
seco1241,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,e,-
orej1242,b,-,-,-,-,-,-,-,-,a,-,-,-,h,-,a,y,-,e,-
cacu1241,b,-,-,-,-,-,-,-,-,e,-,-,-,p,-,-,-,-,-,-
nuka1242,m,-,E,7,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-
puin1248,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
hupd1244,b,-,-,-,-,-,-,-,-,i,-,y,u,h,-,-,-,-,-,-
mala1522,-,-,-,-,-,-,-,-,-,3,-,-,-,m,-,-,-,-,a,-
arhu1242,d,-,-,-,-,-,-,-,-,Z,-,-,-,w,-,-,-,-,a,-
cogu1240,-,-,-,-,-,-,-,-,-,3,-,-,-,b,-,-,-,-,i,-
cent2150,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,a,-
chim1309,-,-,-,-,-,-,-,-,-,e,-,-,-,N,-,-,-,-,a,7
bari1297,7,-,-,-,-,-,-,-,-,a,a,-,-,b,-,i,r,-,3,-
chac1249,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-,a,-
colo1256,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-,a,n
awac1239,-,-,-,-,-,-,-,-,-,a,i,m,-,p,-,-,-,-,i,-
toto1306,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,i,-
guam1248,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,i,-
inga1252,y,-,-,-,-,-,-,-,-,a,-,-,-,w,-,-,-,-,a,r
cams1241,b,-,-,-,-,-,-,-,u,i,-,-,-,5,-,-,-,-,e,-
paez1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-
embe1260,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-
nort2972,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-
epen1239,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-
epen1239,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-
embe1261,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-
embe1262,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-
woun1238,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,g
yukp1241,m,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,o,-
cari1279,m,-,-,-,-,-,-,-,-,u,-,n,-,y,-,-,-,-,u,-
