language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
paez1247,k,-,-,-,-,-,-,-,-,-,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-,s,-,-,e,-,-,-,-
embe1260,-,-,-,-,-,-,-,-,-,-,-,h,-,-,i,-,-,-,-,-,-,b,a,-,-,r,-,-,i,-,-,-,-
nort2972,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
epen1239,k,h,-,-,i,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
epen1239,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
embe1261,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
embe1262,-,b,-,-,o,-,-,-,-,-,-,t,-,S,o,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
yukp1241,-,-,-,-,-,-,-,-,-,-,-,t,o,r,o,-,-,t,-,o,-,p,-,-,-,-,-,-,o,-,-,-,-
cari1279,-,-,-,-,-,-,-,-,-,-,-,t,a,h,u,s,a,s,-,a,-,h,a,m,a,n,-,-,o,-,-,-,-
