language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
macu1260,-,-,-,-,-,h,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
guan1269,-,-,-,-,-,p,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
pira1254,-,-,-,-,-,b,i,d,i,k,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tuca1252,-,-,-,-,-,p,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,r,o,-,-
desa1247,-,-,-,-,-,p,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,r,i,-,-
siri1274,-,-,-,-,-,p,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tani1257,-,-,-,-,-,p,-,-,-,-,o,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
cube1242,k,-,a,-,-,w,-,-,-,-,e,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
cube1242,-,-,-,-,-,p,-,-,-,-,o,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kore1283,k,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,p,3,-,-
sion1247,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
seco1241,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
orej1242,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
cacu1241,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,k,-,-,-
nuka1242,t,S,e,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
puin1248,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
hupd1244,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,t,-,-,-
mala1522,d,-,u,n,-,g,-,-,-,-,3,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
arhu1242,-,-,-,-,-,k,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
arhu1242,-,-,-,-,-,k,-,w,-,-,i,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
cogu1240,-,-,-,-,-,g,-,-,-,-,3,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,d,-,-,-,3,-,-,-,-
cent2150,-,-,a,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
chim1309,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bari1297,7,-,a,-,-,t,-,S,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
chac1249,-,-,-,-,-,h,-,-,-,-,a,-,-,-,7,-,-,-,-,-,t,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-
colo1256,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
awac1239,-,-,-,-,-,t,-,S,-,-,i,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,S,-,-,-,u,-,-,-,-
toto1306,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,l,-,-,i,-,-,-,s,-,-,-,i,-,k,-,-
guam1248,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-
inga1252,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,u,m,-,-,-,-,-,-,a,-,-,-,-
cams1241,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,u,m,3,b,x,-,-,u,a,-,-,-,-
paez1247,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,S,a,k,w,e,-,-,-,-
embe1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
nort2972,-,-,-,n,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
epen1239,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,a,-,-
epen1239,-,-,-,n,e,7,-,-,-,-,i,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-
embe1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-
embe1262,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,h,-,-,-,i,-,a,-,-
embe1262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,h,-,-,-,a,r,a,-,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,e,-,-,-,m,-,-,-,7,-,i,t,S
woun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,h,-,-,-,a,-,a,r,-
yukp1241,-,-,o,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
cari1279,-,-,i,-,-,h,-,-,-,-,o,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
