language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
piap1246,-,-,n,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,i,-,-
acha1250,-,-,n,-,-,-,-,e,-,-,-,Z,-,-,-,-,-,-,i,-,-
curr1243,-,-,n,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,i,-,-
tari1256,-,-,n,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,i,-,-
tari1256,-,-,n,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,i,-,-
yucu1253,-,-,k,a,-,-,w,a,-,-,-,y,-,-,-,-,-,-,a,-,-
resi1247,-,-,k,-,-,-,-,e,-,-,-,7,-,-,-,S,-,-,e,-,-
wayu1243,-,-,-,-,-,-,-,i,-,-,-,r,a,-,-,m,-,-,a,-,-
guah1255,-,o,w,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,i,-,-
cuib1242,-,o,w,-,-,-,-,e,-,-,i,b,-,-,-,-,-,-,i,-,-
play1240,-,o,w,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,i,-,-
maca1259,-,o,w,-,-,-,-,e,-,-,i,b,-,-,-,-,-,-,i,-,-
guay1257,-,-,7,-,-,-,-,a,-,-,-,l,a,-,-,-,-,-,i,-,-
guay1257,-,-,7,-,-,-,-,a,-,-,-,w,o,-,-,-,-,-,i,-,-
sali1298,-,d,Z,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,a,-,-
mini1256,-,-,-,-,-,-,-,-,-,-,-,k,u,-,-,t,-,-,o,-,-
nupo1240,-,-,-,-,-,-,-,-,-,-,-,k,u,-,-,d,-,-,o,-,-
muru1274,-,-,-,-,-,-,-,-,-,-,-,k,u,-,-,t,-,-,o,-,-
ocai1244,-,-,-,-,-,-,-,-,-,-,-,x,o,7,t,y,-,-,o,-,-
ocai1244,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,x,-,-,o,-,-
muin1242,-,-,x,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,a,-,i
muin1242,-,-,n,-,-,-,-,i,-,-,-,b,3,-,-,g,-,-,a,-,i
bora1263,-,-,-,-,-,-,-,i,-,-,-,p,-,-,-,-,-,-,a,-,-
bora1263,-,-,n,-,-,-,-,i,-,-,-,b,u,-,-,k,w,-,a,-,-
bora1263,-,-,-,-,-,-,-,i,-,-,-,p,-,-,-,-,-,-,a,-,-
bora1263,-,-,n,-,-,-,-,i,-,-,-,b,u,-,-,k,w,a,a,-,-
yuru1263,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
tuyu1244,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
waim1255,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
waim1255,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
cara1272,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
tatu1247,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
bara1380,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
macu1260,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
guan1269,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
pira1254,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
tuca1252,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
desa1247,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
siri1274,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,-,-
tani1257,-,-,y,-,-,-,-,a,-,-,-,b,a,-,-,k,-,-,a,-,-
cube1242,-,-,y,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,a,k,o
kore1283,-,-,5,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,a,-,-
sion1247,-,-,y,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,a,-,-
seco1241,-,-,y,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,a,-,-
orej1242,-,-,-,-,-,-,-,-,-,-,-,b,o,-,-,s,-,-,a,-,-
cacu1241,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-
nuka1242,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-
puin1248,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,o,-,m
hupd1244,-,-,b,-,-,-,-,o,-,-,-,h,-,-,-,-,-,-,o,-,y
mala1522,-,-,w,-,-,-,-,i,-,-,-,m,-,-,-,-,-,-,a,-,-
arhu1242,k,u,s,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,3,-,-
cogu1240,-,-,s,-,-,-,-,3,-,-,-,g,-,-,-,-,-,-,i,-,-
cent2150,-,-,s,i,k,a,r,a,-,-,-,m,-,-,-,-,-,-,a,-,-
chim1309,-,-,l,-,-,-,-,o,-,t,-,y,-,-,-,-,-,-,i,-,-
bari1297,-,-,s,i,7,-,d,a,-,y,-,b,3,-,-,r,-,-,3,-,-
chac1249,-,-,m,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,a,-,-
colo1256,-,-,m,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,a,-,-
awac1239,-,-,p,-,-,-,-,a,-,-,i,n,-,-,-,-,-,-,a,-,-
guam1248,-,-,p,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-
inga1252,-,-,t,-,-,-,-,a,-,r,u,k,-,-,-,-,-,-,a,-,-
cams1241,-,-,m,-,-,-,-,o,n,g,o,x,-,-,-,-,-,-,o,-,-
cams1241,-,-,b,i,-,-,-,a,n,g,a,n,-,-,-,-,-,-,a,-,-
paez1247,t,-,S,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,y,-,-
embe1260,-,-,b,-,-,-,-,e,-,-,-,g,-,-,-,-,-,-,i,-,-
nort2972,-,-,b,-,-,-,-,e,-,-,-,g,-,-,-,-,-,-,i,-,-
epen1239,-,-,b,-,-,-,-,i,-,-,-,g,-,-,-,-,-,-,i,-,-
epen1239,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
embe1261,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
embe1262,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
embe1262,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
woun1238,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,r
yukp1241,-,-,-,-,-,-,-,a,-,-,-,m,u,-,-,7,S,-,a,-,-
cari1279,-,-,k,-,-,-,-,a,-,-,-,h,-,-,-,-,-,-,a,-,o
