language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
bora1263,-,-,-,-,-,-,a,7,-,t,i,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
yuru1263,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,a,-,-
tuyu1244,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,a,-,-
waim1255,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,a,-,-
waim1255,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,a,-,-
waim1255,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,t,-,-,-,-,a,-,-
waim1255,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,a,-,-
cara1272,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,a,-,-
tatu1247,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,a,-,-
bara1380,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,t,-,-,-,-,a,-,-
macu1260,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,t,-,-,-,-,a,-,-
guan1269,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,a,-,-
pira1254,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,a,-,-
tuca1252,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,a,-,-
tuca1252,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,7,-,s,-,-,a,-,-
desa1247,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,a,-,-
siri1274,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,r,-,a,-,-,d,-,-,-,-,a,-,-
tani1257,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,7,-,-,-,-,t,a,k,-,-,a,-,-
cube1242,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,3,-,-,i,-,-,b,-,-,-,-,e,-,-
kore1283,-,-,d,-,-,Z,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,i,-,-
sion1247,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,i,-,-
seco1241,-,o,y,a,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,i,-,-
orej1242,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,i,-,-
cacu1241,-,-,-,-,-,p,a,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nuka1242,-,-,-,-,-,p,a,-,-,-,a,-,b,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-
puin1248,-,-,-,-,-,s,a,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-
hupd1244,-,-,-,-,-,y,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-
mala1522,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,u,n,-,-,a,-,-
arhu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,n,-,-,-,-,k,-,-,-,-,3,-,-
cogu1240,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,a,-,-
cent2150,-,-,-,-,-,k,a,-,-,-,-,-,r,-,-,-,o,-,-,-,-,-,s,-,-,-,-,a,-,-
chim1309,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,o,N,g,r,a,-,-
bari1297,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,a,n,-,-,3,-,-
chac1249,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,u,-,-,-,a,-,-
colo1256,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,w,-,-,-,-,a,-,-
awac1239,p,i,-,-,m,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,-,-,-
toto1306,-,i,s,i,k,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-
cams1241,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,o,n,g,e,n,t,s,e,S,-,-,e,-,-
paez1247,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,w,-,-,-,-,a,-,-
embe1260,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,a,-,-
epen1239,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,a,-,o
embe1261,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,-,-,o
embe1262,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,a,-,u
woun1238,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,t,-,-,-,-,a,-,p
cari1279,-,-,-,-,-,m,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,u,-,-
