language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
piap1246,-,-,-,i,-,-,-,s,-,-,i,-,-,d,-,-,-,u,-,-
curr1243,-,-,-,i,-,-,-,t,-,-,i,-,-,t,-,-,-,o,-,-
tari1256,-,-,-,i,-,-,-,s,-,-,i,-,-,t,-,-,-,u,-,-
yucu1253,-,-,-,i,-,-,-,h,-,-,i,-,-,t,-,-,-,u,-,-
resi1247,-,-,-,i,-,t,-,s,h,-,i,-,-,t,-,-,-,o,-,-
guah1255,-,-,-,a,-,-,-,m,u,-,a,-,-,t,-,-,-,o,-,-
guah1255,-,t,s,u,-,-,-,h,u,-,i,-,-,t,-,-,-,o,-,-
cuib1242,-,t,-,-,-,-,-,h,-,-,u,-,-,t,-,h,-,u,b,i
cuib1242,a,r,-,a,-,-,-,k,-,-,a,-,-,t,-,-,-,o,-,-
play1240,-,n,-,i,-,-,-,g,u,-,-,-,-,-,-,-,-,a,-,-
maca1259,-,n,-,i,-,-,-,w,-,-,a,-,-,t,-,-,-,-,-,-
guay1257,-,t,S,o,-,7,-,h,o,-,e,-,n,t,-,-,-,-,-,-
sali1298,-,n,-,i,-,-,-,g,u,-,-,-,-,-,-,-,-,a,-,-
mini1256,-,-,-,i,o,d,-,Z,-,-,o,-,-,N,-,-,-,o,-,-
mini1256,-,-,-,-,o,r,o,k,-,-,o,-,-,N,-,-,-,o,-,-
nupo1240,-,-,-,i,o,d,-,Z,-,-,o,-,-,N,-,-,-,o,-,-
muru1274,-,-,-,i,o,d,-,Z,a,-,u,-,-,5,-,-,-,o,-,-
ocai1244,-,-,-,-,o,r,-,-,-,-,o,-,t,y,-,-,-,o,-,-
muin1242,-,n,-,i,-,p,-,-,-,-,a,-,-,x,-,-,-,e,-,-
bora1263,-,n,-,i,-,p,-,h,-,-,a,-,-,h,-,-,-,3,-,-
bora1263,-,n,-,i,-,p,-,h,-,-,a,-,-,k,-,w,-,a,-,-
bora1263,-,n,-,i,-,p,-,h,-,-,a,-,-,x,-,-,-,3,-,-
yuru1263,-,d,-,u,-,-,-,p,-,-,u,-,-,s,-,-,-,u,-,-
tuyu1244,-,d,-,u,-,-,-,p,-,-,u,-,-,s,-,-,-,u,-,-
waim1255,-,d,-,u,-,-,-,p,-,-,u,-,-,h,-,-,-,u,-,-
waim1255,-,d,-,u,-,-,-,p,-,-,u,-,-,h,-,-,-,u,-,-
cara1272,-,d,-,u,-,-,-,p,-,-,u,-,-,h,-,-,-,u,-,-
tatu1247,-,d,-,u,-,-,-,p,-,-,u,-,-,h,-,-,-,u,-,-
bara1380,-,g,-,u,-,-,-,b,-,-,u,-,-,s,-,-,-,u,-,-
macu1260,-,g,-,3,-,-,-,b,-,-,-,-,-,-,-,-,-,o,-,-
guan1269,-,d,-,a,-,7,-,p,-,-,u,-,-,s,-,-,-,u,-,-
pira1254,-,d,-,a,-,7,-,p,-,-,u,-,-,s,-,-,-,u,-,-
tuca1252,-,d,-,u,-,7,-,p,-,-,u,-,-,s,-,-,-,u,-,-
desa1247,-,g,-,u,-,-,-,b,-,-,u,-,-,s,-,-,-,u,-,-
siri1274,-,g,-,u,-,-,-,b,-,-,u,-,7,s,-,-,-,u,-,-
tani1257,-,-,-,-,-,-,-,h,-,-,u,-,-,7,-,-,-,u,-,a
cube1242,-,k,-,u,-,-,-,b,-,-,u,-,-,h,-,-,-,u,k,3
kore1283,-,s,-,-,-,-,-,-,-,-,u,-,-,7,-,-,-,u,-,-
sion1247,-,s,-,-,-,-,-,-,-,-,u,-,-,7,-,-,-,u,-,-
orej1242,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
cacu1241,-,t,-,e,-,-,-,-,-,-,-,-,-,g,-,-,-,e,7,-
cacu1241,-,d,-,o,-,-,-,7,-,-,-,-,-,d,-,-,-,o,7,-
nuka1242,-,t,-,a,-,-,-,N,-,-,-,-,-,-,-,-,-,a,p,-
puin1248,-,b,-,i,-,-,-,-,-,-,-,-,-,k,-,-,-,a,n,-
puin1248,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-
hupd1244,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,d,-
mala1522,-,-,-,-,-,-,-,m,3,t,i,-,-,g,3,r,-,a,-,-
arhu1242,-,-,-,-,-,-,-,n,-,-,i,-,-,g,-,w,-,a,-,-
cogu1240,-,k,-,3,-,-,-,l,-,s,i,-,-,g,3,l,d,3,-,-
cent2150,-,-,-,-,-,-,-,r,-,-,e,n,-,k,-,w,-,a,-,-
awac1239,-,t,-,-,-,-,-,S,-,-,i,n,t,S,-,-,-,i,-,-
guam1248,-,-,-,-,-,-,-,p,-,-,u,-,-,l,-,-,-,-,-,-
inga1252,-,-,-,-,-,-,-,p,-,-,i,-,-,k,-,-,-,i,-,-
cams1241,-,t,-,-,-,-,-,s,-,-,3,-,t,x,-,-,-,o,n,a
paez1247,-,-,-,-,-,-,-,k,-,-,i,-,m,-,-,-,-,a,-,-
embe1260,-,b,-,o,-,d,-,Z,-,-,i,-,-,t,-,-,-,a,-,-
epen1239,-,-,-,-,-,-,-,s,-,-,i,-,-,t,-,-,-,a,-,-
epen1239,-,-,-,-,-,-,-,s,-,-,i,-,-,t,-,-,-,a,-,-
embe1261,-,-,-,-,-,-,-,s,-,-,i,-,-,d,-,-,-,a,-,-
woun1238,-,p,-,-,-,-,-,h,-,-,i,-,-,n,-,-,-,-,-,-
cari1279,-,t,-,-,-,-,-,S,-,-,i,-,-,k,-,-,-,u,-,-
