language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
maca1259,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,t,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guay1257,-,-,-,-,-,-,-,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,i,n,-,-,-,-
mini1256,d,u,k,-,-,-,u,-,-,-,r,-,-,-,a,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
nupo1240,d,u,k,-,-,-,u,-,-,-,r,-,-,-,a,-,-,d,-,-,-,-,-,-,-,-,-,Z,o,i,k,-,u,-,-,-,-,-,-
muru1274,d,u,k,-,-,-,u,-,-,-,r,-,-,-,a,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
ocai1244,-,o,-,-,-,-,u,-,-,-,d,-,y,a,a,-,-,t,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-
muin1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,a,-,m,-,-,-,3,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-
bora1263,-,-,k,-,-,-,-,-,-,-,h,-,-,-,a,-,-,b,-,-,-,a,a,x,k,-,-,h,-,-,-,-,o,-,-,-,-,-,-
bora1263,-,-,k,-,-,-,-,-,-,-,h,-,-,-,a,-,-,p,-,-,-,o,-,-,7,-,-,h,o,-,k,w,a,-,-,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,a,-,m,-,-,-,u,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,-
yuru1263,-,a,s,i,p,o,a,-,-,-,b,-,-,-,e,-,-,s,-,-,-,u,-,-,-,-,-,p,-,-,-,-,i,-,-,-,-,-,-
tuyu1244,-,-,s,-,-,-,a,-,-,-,d,-,-,-,e,-,-,r,-,-,-,i,-,-,-,-,-,p,-,-,-,-,i,-,-,-,-,-,-
waim1255,-,-,h,-,-,-,a,-,-,-,d,-,-,-,e,-,-,r,-,-,-,i,-,-,k,-,a,r,-,-,-,-,o,-,-,-,-,-,-
waim1255,-,-,s,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,a,y,-,-,-,-,a,-,-,-,-,-,-
cara1272,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,s,-,-,-,u,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
tatu1247,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,h,-,-,-,u,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
bara1380,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,h,-,-,-,o,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
macu1260,-,-,r,-,-,-,e,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
guan1269,-,-,y,-,-,-,o,-,-,-,s,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
guan1269,-,-,d,-,-,-,o,-,-,-,k,-,-,-,a,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
pira1254,-,-,y,-,-,-,o,-,-,-,s,-,-,-,e,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
tuca1252,-,-,y,-,-,-,o,-,-,-,s,-,-,-,e,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
desa1247,-,-,y,-,-,-,o,-,-,-,s,-,-,-,e,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
siri1274,-,-,s,-,-,-,a,a,-,-,r,-,-,-,e,-,-,r,-,-,-,i,-,-,b,-,a,h,-,-,-,-,i,-,-,-,-,-,-
tani1257,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,h,-,-,-,o,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
cube1242,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,h,-,-,-,o,-,-,b,-,o,k,-,-,-,-,a,-,-,-,-,-,-
kore1283,-,-,k,-,-,-,3,-,-,-,n,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
sion1247,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
seco1241,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
orej1242,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
cacu1241,-,-,7,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-
cacu1241,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-
nuka1242,-,-,5,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,7,-,-,-,-
puin1248,-,-,y,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-
mala1522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-
cogu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-
bari1297,-,-,7,-,-,-,-,-,-,-,-,-,-,-,i,-,-,s,-,t,S,u,-,-,g,d,3,r,-,-,-,-,3,-,-,-,-,-,-
chac1249,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,n,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
colo1256,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,n,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
awac1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,k,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
inga1252,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,n,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
cams1241,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,n,t,s,-,-,-,3,-,-,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-
paez1247,-,-,w,-,-,-,-,-,-,-,-,-,-,-,e,7,t,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
embe1260,-,-,m,-,-,-,i,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
nort2972,-,-,m,-,-,-,i,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
epen1239,-,-,m,-,-,-,i,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
epen1239,-,-,m,-,-,-,i,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
embe1261,-,-,m,-,-,-,i,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
embe1262,-,-,m,-,-,-,i,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
woun1238,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,t,k,h,i,r
cari1279,-,-,b,-,-,-,e,-,-,-,b,-,-,-,e,-,-,h,o,t,-,u,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-
