language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
piap1246,-,-,-,a,-,-,-,i,-,k,-,-,u,n,-,-,a,-,-,-
piap1246,-,-,-,a,n,-,-,a,-,l,-,-,i,m,-,-,a,-,-,-
curr1243,-,-,-,a,w,-,-,a,-,k,-,-,a,d,-,-,a,-,-,-
tari1256,l,i,t,i,p,-,-,i,-,w,-,-,i,-,-,p,e,-,-,-
tari1256,-,-,k,a,-,-,-,i,-,p,-,-,u,n,i,p,e,-,-,-
tari1256,-,-,-,a,h,-,-,i,-,k,-,-,u,n,-,-,a,-,-,-
yucu1253,-,-,-,e,h,-,-,a,-,7,-,-,a,w,-,-,a,-,-,-
cabi1241,-,-,-,-,S,-,-,i,-,k,a,-,u,k,-,-,a,-,-,-
resi1247,-,-,t,e,b,-,-,a,-,h,-,-,u,-,-,-,-,-,-,-
wayu1243,-,-,-,-,m,-,-,u,-,h,-,-,u,-,-,-,i,-,-,-
wayu1243,-,-,-,-,m,-,-,o,-,h,-,-,u,-,-,-,i,-,-,-
wayu1243,-,-,-,u,n,-,-,a,-,7,a,p,3,-,-,-,-,-,-,-
guah1255,-,-,-,-,-,-,-,-,-,-,-,-,u,n,-,-,u,-,-,-
cuib1242,-,-,-,-,-,-,-,-,-,-,-,-,u,n,-,-,u,-,-,-
play1240,-,-,-,-,-,-,-,-,-,-,-,-,u,n,-,-,u,-,-,-
maca1259,-,-,-,-,-,-,-,-,-,-,-,-,u,n,-,-,-,-,-,-
guay1257,-,-,-,-,-,-,-,-,-,7,-,-,u,l,-,-,-,-,-,-
sali1298,-,-,r,a,p,-,-,-,-,-,-,-,o,h,-,-,e,-,-,-
mini1256,-,-,-,-,h,-,-,a,-,8,-,-,i,k,-,-,u,-,-,-
mini1256,-,-,-,-,t,-,-,a,-,-,-,-,u,r,-,-,e,-,-,-
nupo1240,-,-,-,-,h,-,-,a,-,t,-,-,i,k,-,-,u,-,-,-
nupo1240,-,-,-,-,d,-,-,a,-,-,-,-,u,r,-,-,e,-,-,-
muru1274,-,-,-,-,h,-,-,a,-,8,-,-,i,k,-,-,u,-,-,-
ocai1244,-,-,t,-,y,a,m,a,-,-,-,-,-,7,-,-,i,-,-,-
muin1242,-,-,-,-,b,-,-,a,-,-,-,-,-,x,-,-,3,-,-,-
bora1263,-,-,-,-,p,-,-,a,-,-,-,-,-,h,-,-,u,-,-,-
bora1263,-,-,-,-,p,-,-,a,-,-,-,-,-,x,-,-,u,-,-,-
yuru1263,-,-,-,-,b,-,-,a,-,k,a,r,3,k,-,-,3,-,-,-
tuyu1244,-,-,-,-,b,-,-,a,-,k,a,d,3,k,-,-,3,-,-,-
waim1255,-,-,-,-,b,-,-,a,-,k,a,d,3,k,-,-,3,-,-,-
waim1255,-,-,-,-,b,-,-,a,-,k,a,d,3,k,-,-,3,-,-,-
cara1272,-,-,-,-,b,-,-,a,-,k,a,d,3,k,-,-,3,-,-,-
tatu1247,-,-,-,-,b,-,-,a,-,k,a,r,o,k,-,-,a,-,-,-
bara1380,-,-,-,-,b,-,-,a,-,k,a,r,o,k,-,-,a,-,-,-
macu1260,-,-,-,-,h,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-
guan1269,-,-,-,-,-,-,-,-,-,-,-,d,3,k,-,-,3,-,-,-
guan1269,-,-,-,-,b,-,-,a,-,k,a,d,3,k,-,-,a,-,-,-
pira1254,-,-,-,-,b,-,-,a,-,k,a,r,o,k,-,-,a,-,-,-
tuca1252,-,-,-,-,-,-,-,-,-,-,-,d,3,k,-,-,3,-,-,-
desa1247,-,-,-,-,-,-,-,-,-,-,-,d,3,g,-,-,3,-,-,-
siri1274,-,-,-,-,b,-,-,a,-,k,a,d,3,g,-,-,3,-,-,-
tani1257,-,-,-,-,b,-,-,a,-,k,a,-,-,k,-,-,a,-,-,-
cube1242,-,-,-,-,b,-,-,a,-,k,a,r,-,-,-,-,o,-,-,-
kore1283,-,-,-,-,-,-,-,a,-,-,i,r,-,-,-,-,o,-,-,-
sion1247,-,-,-,-,-,-,-,a,-,-,i,d,-,-,-,-,u,-,-,-
seco1241,-,-,-,-,-,-,-,a,-,-,i,d,-,-,-,-,o,-,-,-
orej1242,-,-,-,-,b,-,-,a,-,-,-,k,-,-,-,-,a,-,-,-
cacu1241,-,-,-,-,h,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-
nuka1242,-,-,-,-,w,-,-,a,-,7,-,-,-,w,-,-,a,-,-,-
puin1248,-,-,-,-,h,-,-,u,-,k,-,-,-,l,-,-,e,-,-,-
hupd1244,-,-,t,-,S,-,-,u,-,g,-,-,-,-,-,-,-,-,-,-
mala1522,-,-,-,-,k,-,-,3,n,k,-,-,3,n,-,-,a,-,-,-
arhu1242,-,-,-,-,k,-,-,3,n,k,-,-,3,n,-,-,3,-,-,-
cogu1240,-,-,-,-,k,-,-,3,l,k,-,-,3,l,-,d,3,-,-,-
cogu1240,-,-,-,-,t,-,-,a,-,S,-,-,i,m,-,-,a,-,-,-
cent2150,-,-,-,-,b,-,-,o,-,w,-,-,a,r,-,-,a,-,-,-
chim1309,-,-,-,-,k,-,-,a,n,t,-,-,a,w,-,-,a,-,-,7
chac1249,-,-,-,-,h,-,-,e,-,-,-,-,-,l,-,-,e,-,-,-
colo1256,-,-,-,-,h,-,-,e,-,-,-,-,-,l,-,-,e,-,-,n
awac1239,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m
guam1248,-,-,t,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,p
inga1252,-,-,-,-,s,-,-,a,t,S,-,-,u,k,-,-,u,-,-,-
cams1241,-,-,t,-,x,-,-,a,-,-,-,-,-,5,-,-,e,-,-,-
paez1247,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,u,7,k,h
embe1260,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,i,-,-,-
embe1260,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-
nort2972,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-
epen1239,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
epen1239,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,i,-,-,-
epen1239,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-
embe1261,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-
