language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
piap1246,-,-,-,-,-,i,-,-,-,b,-,-,-,-,a,-,-,i,-
piap1246,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,l,i,-
acha1250,-,-,k,a,-,i,-,-,-,n,-,-,-,-,a,-,b,i,-
curr1243,-,-,h,-,-,i,-,-,-,p,-,-,-,-,a,-,-,i,-
tari1256,-,-,h,-,-,i,-,-,-,p,-,-,-,-,a,-,-,i,-
tari1256,-,i,h,-,-,i,-,-,-,p,-,-,-,-,a,-,-,i,-
yucu1253,-,-,t,-,-,e,-,-,-,7,-,-,-,-,e,-,r,i,-
cabi1241,-,-,t,a,-,a,-,-,-,k,-,-,-,-,a,-,l,i,-
resi1247,-,-,h,-,-,i,-,-,-,p,-,-,-,-,o,-,h,i,-
wayu1243,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-
wayu1243,-,-,w,o,-,u,-,-,-,m,-,-,-,-,a,-,-,i,n
wayu1243,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-
guah1255,-,-,-,-,-,i,-,-,-,r,-,-,-,-,a,-,-,-,-
guah1255,-,-,-,-,-,a,-,-,-,t,-,-,s,-,a,-,-,-,-
cuib1242,-,-,-,-,-,i,-,-,-,r,-,-,-,-,a,-,-,-,-
play1240,-,-,-,-,-,i,-,-,-,r,-,-,-,-,a,-,-,-,-
play1240,-,-,-,-,-,a,t,S,a,t,-,-,-,-,o,-,-,-,-
maca1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,-,-
guay1257,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,t,-,-
guay1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,-,-
sali1298,-,-,s,-,-,-,-,-,-,-,-,-,-,-,a,-,h,i,-
mini1256,-,-,-,-,-,e,-,-,-,n,-,u,-,-,e,-,-,-,-
nupo1240,-,-,-,-,-,e,-,-,-,n,-,u,-,-,e,-,-,-,-
muru1274,-,-,-,-,-,e,-,-,-,n,-,u,r,u,e,-,-,-,-
ocai1244,-,-,-,-,-,a,-,-,-,5,o,o,7,-,u,-,-,-,-
muin1242,-,-,x,-,-,i,-,-,-,n,-,3,x,-,e,-,-,-,-
muin1242,-,-,x,-,-,i,-,-,-,n,-,-,-,-,3,-,-,-,-
bora1263,-,-,-,-,-,i,-,-,-,n,y,u,x,-,3,-,-,-,-
bora1263,-,-,-,-,-,i,-,-,-,5,-,u,h,-,3,-,-,-,-
yuru1263,-,-,y,-,-,e,-,-,-,p,-,-,-,-,a,-,-,-,-
yuru1263,-,-,d,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
tuyu1244,-,-,d,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
tuyu1244,-,-,y,-,-,e,-,-,-,p,-,-,-,-,a,-,-,-,-
waim1255,-,-,d,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
waim1255,-,-,y,-,-,e,-,-,-,p,-,-,-,-,a,-,-,-,-
waim1255,-,-,y,-,-,e,-,-,-,p,-,-,-,-,a,-,-,-,-
waim1255,-,-,h,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
cara1272,-,-,y,-,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-
cara1272,-,-,y,-,-,e,-,-,-,p,-,-,-,-,a,-,-,-,-
tatu1247,-,-,h,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
tatu1247,-,-,y,-,-,e,-,-,-,p,-,-,-,-,a,-,-,-,-
bara1380,-,-,s,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
macu1260,-,-,s,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
guan1269,-,-,y,-,-,a,7,-,-,p,-,-,-,-,a,-,-,-,-
guan1269,-,-,d,-,-,i,7,-,-,t,-,-,-,-,a,-,-,-,-
pira1254,-,-,y,-,-,e,7,-,-,p,-,-,-,-,a,-,-,-,-
pira1254,-,-,d,-,-,i,7,-,-,t,-,-,-,-,a,-,-,-,-
tuca1252,-,-,d,-,-,i,7,-,-,t,-,-,-,-,a,-,-,-,-
tuca1252,-,-,d,u,k,u,-,-,-,k,-,-,-,-,a,-,-,-,-
tuca1252,-,-,t,u,r,i,-,-,-,-,-,-,-,-,-,-,-,-,-
desa1247,-,-,y,-,-,e,7,-,-,b,-,-,-,-,a,-,-,-,-
desa1247,-,-,d,-,-,i,-,-,-,T,-,-,-,-,u,-,-,-,-
desa1247,-,-,y,-,-,e,-,-,-,b,-,-,-,-,a,-,-,-,-
siri1274,-,-,d,-,-,i,k,-,-,-,-,-,-,-,u,-,-,-,-
siri1274,-,-,y,-,-,e,7,-,-,b,-,-,-,-,a,-,-,-,-
tani1257,k,a,7,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-
cube1242,-,-,b,-,-,a,-,-,-,h,-,-,-,-,e,-,-,-,-
cube1242,-,-,h,-,-,a,-,-,-,r,-,a,w,-,3,-,-,-,-
cube1242,-,-,h,o,b,o,-,-,-,r,-,-,-,-,o,-,-,-,-
kore1283,d,-,Z,-,-,a,-,-,-,7,-,-,-,-,o,-,-,-,-
kore1283,d,-,Z,-,-,e,-,-,-,h,-,-,-,-,a,-,-,-,-
sion1247,-,-,y,-,-,a,-,-,-,7,-,-,-,-,o,-,-,-,-
sion1247,-,-,y,-,-,i,-,-,-,h,-,-,-,-,a,-,-,-,-
seco1241,-,-,y,-,-,a,-,-,-,7,-,-,-,-,o,-,-,-,-
