language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
yuru1263,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
tuyu1244,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,o,-,-
waim1255,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
cara1272,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,a,-,-,-,r,-,-,o,-,-
tatu1247,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,a,-,-,-,r,-,-,o,-,-
bara1380,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,o,-,-
macu1260,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
guan1269,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,7,-,a,-,-,-,-,-,-,-,-,-
pira1254,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,7,-,a,-,-,-,-,-,-,-,-,-
tuca1252,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,7,-,a,-,-,-,-,-,-,-,-,-
desa1247,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
desa1247,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,7,-,a,-,-,-,-,-,-,-,-,-
siri1274,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,7,-,a,-,-,-,-,-,-,-,-,-
tani1257,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,7,-,a,-,-,-,-,-,-,-,-,-
cube1242,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,a,-,-,-,y,-,-,o,-,-
kore1283,-,-,t,h,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,-,-,-,p,-,-,3,-,-
sion1247,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,7,-,a,-,-,-,b,-,-,3,-,-
seco1241,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,d,-,a,-,-,-,p,-,-,3,-,-
orej1242,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,d,-,a,-,-,-,b,-,-,3,-,-
cacu1241,-,-,-,7,-,-,-,-,-,i,-,d,-,i,-,-,p,d,a,-,-,-,7,-,-,-,-,-
nuka1242,-,-,-,m,-,-,-,-,-,i,k,w,-,E,-,-,p,-,a,-,-,-,t,-,-,-,-,-
puin1248,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-
hupd1244,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,g,-,-,-,-,-
mala1522,-,-,-,k,-,-,-,-,-,3,-,-,-,-,-,-,k,-,3,-,-,-,r,-,-,a,-,-
arhu1242,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,u,-,-
cogu1240,-,-,-,z,-,-,-,-,-,3,-,l,d,a,-,-,x,-,3,-,-,-,l,-,d,3,-,-
cent2150,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,-,-,-,r,-,-,a,-,-
chim1309,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,r,-,-,a,-,-
bari1297,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,-,-,-,r,-,-,3,-,-
chac1249,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-
colo1256,-,-,-,t,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,e,-,-
awac1239,-,-,-,t,-,S,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-
guam1248,-,-,-,t,-,s,u,t,s,i,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-
inga1252,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,y,-,-,u,-,-
cams1241,b,e,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,e,-,-
cams1241,b,e,-,t,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,x,-,-,a,-,-
paez1247,-,-,-,d,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,t,-,-
embe1260,-,-,-,b,-,-,-,-,-,3,-,-,-,-,-,-,w,-,3,-,-,-,r,-,-,3,-,-
nort2972,-,-,-,b,-,-,-,-,-,3,-,-,-,-,-,-,w,-,3,-,-,-,r,-,-,3,-,-
epen1239,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,r,-,-,3,-,-
epen1239,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,o,-,-
embe1261,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,r,-,-,3,-,-
embe1262,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,r,-,-,3,-,-
embe1262,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,r,-,-,3,-,-
woun1238,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
yukp1241,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,o,-,-
cari1279,-,i,-,y,-,-,-,-,-,e,-,-,-,-,-,-,t,-,i,-,-,-,h,-,-,u,-,-
