language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
chac1249,-,-,l,y,u,b,-,-,-,a,-,-,-,-,-,-,-,-,-,b,-,-,a,-
colo1256,-,-,d,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
awac1239,-,-,-,-,-,-,-,-,-,3,-,-,-,n,-,-,-,-,-,k,-,-,a,l
guam1248,-,-,n,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
inga1252,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,w,-,-,a,-
cams1241,-,-,t,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,5,-,-,e,-
paez1247,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,-,-,-,t,-,-,s,-
embe1260,-,-,k,-,-,h,-,-,-,a,-,-,-,t,-,-,h,u,-,m,-,-,a,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,u,-,r,-,s,i,-
yukp1241,-,-,-,-,-,-,-,-,-,-,-,-,-,t,o,-,k,o,-,r,-,-,e,-
cari1279,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,u,-,-,-,-,-,-
