language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
piap1246,-,-,k,-,a,-,-,n,-,-,-,a,-,i
acha1250,-,-,k,-,a,a,-,n,-,-,-,a,-,-
curr1243,-,-,k,-,a,-,-,n,-,-,-,a,-,-
tari1256,-,-,k,-,a,a,-,n,-,-,-,a,l,i
tari1256,-,-,k,-,a,-,-,n,-,-,-,a,-,-
yucu1253,-,-,k,-,a,x,-,n,-,-,-,e,-,-
cabi1241,-,-,k,-,a,h,-,n,-,-,-,a,-,-
resi1247,b,e,k,-,a,-,-,7,-,-,-,o,-,-
wayu1243,-,-,m,-,a,i,-,k,-,-,-,3,-,-
wayu1243,-,-,m,-,a,i,-,k,-,-,-,i,-,-
wayu1243,-,-,w,a,a,-,-,n,-,-,-,a,-,-
guah1255,-,-,h,-,e,-,-,t,-,-,s,a,-,-
cuib1242,-,-,h,-,e,-,-,t,-,-,s,a,-,-
play1240,-,-,h,-,e,-,-,t,-,-,s,a,-,-
maca1259,-,-,h,-,e,-,-,t,-,-,s,a,-,-
guay1257,-,-,h,-,e,-,-,-,-,-,s,-,-,-
sali1298,d,-,Z,-,o,-,-,m,-,-,-,o,-,-
mini1256,-,-,b,-,e,-,-,d,-,-,Z,a,-,-
nupo1240,-,-,b,-,e,-,-,d,-,-,Z,a,-,-
muru1274,-,-,b,-,e,-,-,d,-,-,Z,a,-,-
ocai1244,x,o,p,-,i,-,-,r,-,-,-,o,-,-
muin1242,-,-,b,-,e,-,-,d,-,-,Z,a,-,-
bora1263,-,u,x,-,3,-,-,-,-,-,7,e,-,-
bora1263,-,u,x,-,3,-,-,-,-,-,-,u,-,-
bora1263,-,u,x,-,3,-,-,-,-,-,7,o,-,-
bora1263,-,u,x,-,3,-,-,-,-,-,-,-,-,-
bora1263,-,u,h,-,3,-,-,-,-,-,7,o,-,-
yuru1263,-,-,-,-,o,-,-,r,-,i,k,a,-,-
tuyu1244,-,-,h,-,o,-,-,r,-,i,k,a,-,-
waim1255,-,-,-,-,o,-,-,d,-,i,k,a,-,-
waim1255,-,-,-,-,o,-,-,d,-,i,k,a,-,-
cara1272,-,-,-,-,o,-,-,r,-,i,k,a,-,-
tatu1247,-,-,-,-,o,-,-,r,-,i,k,a,-,-
bara1380,-,-,-,-,o,h,o,r,-,i,k,a,-,-
macu1260,-,-,-,-,o,h,o,r,-,i,k,a,-,-
guan1269,-,-,y,-,o,-,-,-,-,-,-,-,-,-
pira1254,-,-,y,-,o,-,-,-,-,-,-,-,-,-
tuca1252,-,o,h,-,o,-,-,-,-,-,k,a,-,-
desa1247,-,-,-,-,o,h,o,d,-,3,k,a,-,-
siri1274,-,-,-,-,o,h,o,d,-,3,k,a,-,-
tani1257,-,-,-,-,o,-,-,-,-,a,k,a,-,-
cube1242,-,-,w,-,e,-,-,-,-,-,-,a,-,-
kore1283,-,-,b,-,e,-,-,-,-,-,-,a,-,-
sion1247,-,-,w,-,e,-,-,-,-,-,-,a,-,-
seco1241,-,-,w,-,e,-,-,-,-,-,-,a,-,-
orej1242,-,-,b,-,e,-,-,-,-,-,-,a,-,-
cacu1241,-,-,h,-,o,-,-,-,-,-,-,-,-,-
nuka1242,-,-,w,-,e,-,-,-,-,-,-,a,-,7
puin1248,-,-,k,-,-,-,-,-,-,-,-,a,-,n
mala1522,-,-,-,-,i,-,-,-,-,-,-,3,-,m
arhu1242,-,-,-,-,i,-,-,-,-,-,-,-,-,n
cogu1240,-,e,b,-,i,-,-,-,-,-,-,-,-,-
cent2150,-,-,-,-,e,-,-,b,-,-,-,a,-,-
chim1309,-,-,-,-,a,-,-,k,-,u,-,a,-,-
bari1297,-,-,7,-,i,r,o,k,b,3,r,3,-,-
chac1249,-,-,p,-,i,-,-,S,-,-,-,u,-,-
colo1256,-,-,p,-,i,-,-,y,-,-,-,o,-,-
awac1239,-,-,p,-,i,-,-,-,-,-,-,a,-,-
toto1306,-,-,p,-,u,-,-,r,-,-,-,a,-,-
guam1248,-,-,p,-,u,-,-,r,-,-,-,a,-,-
inga1252,-,-,s,-,a,-,-,r,-,-,-,a,-,-
cams1241,-,-,m,-,a,-,-,t,-,-,s,e,-,-
paez1247,-,-,k,-,u,-,-,y,-,-,-,-,-,-
embe1260,-,-,b,-,e,-,-,-,-,-,-,-,-,-
nort2972,-,-,p,-,e,-,-,-,-,-,-,-,-,-
epen1239,-,-,p,-,e,-,-,t,-,-,-,a,-,u
epen1239,-,-,p,-,e,-,-,t,-,-,-,a,-,u
epen1239,-,-,p,-,e,-,-,-,-,-,-,-,-,-
embe1261,-,-,b,-,e,-,-,-,-,-,-,-,-,-
embe1262,-,-,b,-,e,-,-,-,-,-,-,-,-,-
woun1238,-,-,p,-,i,-,-,d,-,-,-,a,-,u
yukp1241,-,-,m,-,e,-,-,7,-,-,-,-,-,-
cari1279,-,a,n,-,a,-,-,t,-,-,S,i,-,-
