language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
mini1256,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,p,-,e,-,-,-,-,-,-
nupo1240,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,p,-,e,-,-,-,-,-,-
muru1274,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,p,-,e,-,-,-,-,-,-
ocai1244,-,-,-,h,-,-,-,i,-,-,-,-,5,-,-,o,-,o,7,-,-,-,-,-,p,-,u,-,-,-,-,-,-
muin1242,-,-,-,n,-,-,-,e,-,-,-,-,x,-,-,e,-,-,-,-,-,-,-,-,b,-,a,-,-,-,-,-,-
bora1263,m,e,7,n,-,-,-,3,-,-,-,-,x,-,-,3,-,-,k,-,-,-,-,-,w,-,a,-,-,-,-,-,-
bora1263,-,-,-,n,-,-,-,3,-,-,-,-,h,-,-,3,-,-,k,-,-,-,-,-,w,-,a,-,-,-,-,-,-
bora1263,-,-,-,n,-,-,-,3,-,-,-,-,x,-,-,3,-,-,k,-,-,-,-,-,w,-,a,-,-,-,-,-,-
bora1263,-,3,7,n,-,-,-,3,-,-,-,-,h,-,-,3,-,-,k,-,-,-,-,-,w,-,a,-,-,-,t,-,-
yuru1263,-,-,-,y,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-
tuyu1244,-,-,-,y,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-
waim1255,-,-,-,y,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-
waim1255,-,-,-,y,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-
cara1272,-,-,-,y,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-
tatu1247,-,-,-,y,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-
bara1380,-,-,-,y,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-
macu1260,-,-,-,y,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-
guan1269,-,-,-,y,-,-,-,a,-,-,7,-,b,-,-,a,-,-,-,-,-,-,-,-,d,-,o,-,-,-,-,-,-
pira1254,-,-,-,y,-,-,-,e,-,-,7,-,b,-,-,e,-,-,-,-,-,-,-,-,d,-,o,-,-,-,-,-,-
tuca1252,-,-,-,y,-,-,-,e,-,-,7,-,b,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-
desa1247,-,-,-,d,-,-,-,e,-,-,-,-,d,-,-,i,-,-,-,-,-,-,-,-,r,-,u,-,-,-,-,-,-
desa1247,-,-,-,d,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,u,-,-,-,-,-,-
siri1274,-,-,-,d,-,-,-,e,-,-,-,-,7,-,d,i,-,-,-,-,-,-,-,-,r,-,u,-,-,-,-,-,-
tani1257,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,r,-,o,-,k,a,7,k,a
cube1242,-,-,-,h,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,d,-,o,-,-,-,-,-,-
kore1283,-,-,d,Z,-,-,-,e,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,5,-,o,-,-,-,-,-,-
sion1247,-,-,-,z,-,-,-,e,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,y,-,o,-,-,-,-,-,-
seco1241,-,-,-,s,-,-,-,e,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,y,-,o,-,-,-,-,-,-
orej1242,-,-,-,d,-,-,-,e,-,-,-,-,b,-,-,e,-,-,-,-,-,-,-,-,t,-,o,-,-,-,y,-,o
cacu1241,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,k,-,-,-,-
nuka1242,-,-,-,n,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,k,-,-,-,-
puin1248,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,k,-,-,-,-
hupd1244,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,h,k,E,d,-,-
mala1522,-,-,-,k,-,-,-,o,-,-,n,-,g,-,-,3,-,-,-,-,-,-,-,-,r,-,a,-,-,-,-,-,-
arhu1242,-,-,-,k,-,-,-,o,r,i,7,-,g,-,-,3,-,-,-,-,-,-,-,-,n,-,3,-,-,-,-,-,-
cogu1240,-,-,-,h,-,-,-,u,-,a,N,-,g,-,-,3,-,-,-,-,-,-,-,-,l,d,3,-,-,-,-,-,-
cent2150,-,-,-,k,-,-,-,u,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
chim1309,-,-,-,k,-,-,-,u,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,7,-,-
bari1297,-,-,-,k,-,-,-,o,-,-,-,-,b,-,-,3,-,-,-,-,-,-,-,-,n,-,3,-,-,-,-,-,-
chac1249,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,k,-,a,-,-,-,-,-,-
colo1256,-,-,-,n,-,-,-,i,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-,k,-,a,-,-,-,-,-,-
awac1239,y,a,-,n,k,w,-,i,-,-,-,-,x,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
guam1248,-,-,-,n,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
inga1252,-,-,-,k,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,y,-,u,-,-,-,-,-,-
cams1241,-,-,-,b,-,-,-,i,-,-,-,-,t,S,t,a,-,-,-,-,-,-,-,-,x,-,a,-,-,-,-,-,-
paez1247,t,-,-,h,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,e,-,-,-,-,-,-
embe1260,-,-,-,k,-,h,-,i,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,m,-,e,-,-,-,-,-,-
nort2972,-,-,-,k,-,h,-,i,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,m,-,e,-,-,-,-,-,-
nort2972,-,-,-,k,-,h,-,e,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,m,-,e,-,-,-,-,-,-
epen1239,-,-,-,k,-,h,-,i,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,m,-,e,-,-,-,-,-,-
epen1239,-,-,-,k,-,h,-,i,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,m,-,e,-,-,-,-,-,-
embe1261,-,-,-,k,-,h,-,i,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,m,-,e,-,-,-,-,-,-
embe1262,-,-,-,k,-,h,-,e,-,-,-,-,r,-,-,e,-,-,-,-,-,-,-,-,m,-,e,-,-,-,-,-,-
woun1238,m,e,u,k,-,h,i,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yukp1241,-,-,-,-,-,p,-,o,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,-,-,S,-,-
cari1279,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,i,-,-,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-
