language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
piap1246,-,-,-,-,-,y,e,t,-,-,-,-,a,-,n,-,-,a,-,-,-,-,-
piap1246,-,-,-,a,-,i,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
acha1250,-,-,-,a,-,i,-,k,-,-,-,-,u,-,b,-,-,a,-,-,-,-,-
acha1250,-,-,-,-,-,-,-,h,-,-,-,-,u,-,b,-,-,a,-,-,-,-,-
curr1243,h,-,-,a,-,i,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
tari1256,h,-,-,a,-,i,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
tari1256,-,-,-,a,-,i,-,k,-,-,-,-,u,-,n,-,-,a,-,-,-,-,-
yucu1253,-,-,-,a,-,-,-,7,-,-,-,a,w,a,n,-,-,a,-,-,-,-,-
cabi1241,7,-,-,a,-,-,-,h,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-
bani1254,h,-,-,a,-,i,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
resi1247,-,-,-,a,-,-,-,b,-,-,-,-,a,a,n,a,7,e,-,-,-,-,-
wayu1243,w,-,-,u,n,u,-,7,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
guah1255,n,-,-,a,-,e,-,h,-,-,-,-,a,-,w,-,-,a,-,-,-,-,-
guah1255,n,-,-,a,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cuib1242,n,-,-,a,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cuib1242,n,-,-,a,-,e,-,-,-,-,-,-,-,-,w,-,-,a,-,-,-,-,-
play1240,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
play1240,n,-,-,e,h,e,-,-,-,-,-,-,-,-,w,-,-,a,-,-,-,-,-
maca1259,n,-,-,-,-,e,-,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-
guay1257,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guay1257,n,-,-,a,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sali1298,n,-,-,u,g,u,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
mini1256,-,-,-,a,m,e,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nupo1240,-,-,-,a,m,e,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
muru1274,-,-,-,a,m,e,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ocai1244,-,-,-,a,m,u,-,5,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
muin1242,-,-,-,3,m,o,-,7,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
bora1263,-,-,-,u,m,e,-,7,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
bora1263,-,-,-,u,m,e,-,7,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
