language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
piap1246,-,-,-,-,-,-,-,-,i,-,w,-,-,i,d,u,m,a,-,-,-,-,-,-,-,-
acha1250,-,-,-,-,-,-,-,-,i,-,w,-,-,i,d,u,m,a,-,-,-,-,-,-,-,-
curr1243,-,-,-,-,-,-,-,-,y,-,o,k,-,i,r,-,-,a,-,-,-,-,-,-,-,-
tari1256,-,-,-,-,-,-,-,-,y,-,u,k,-,u,l,-,-,o,-,-,-,-,-,-,-,-
tari1256,-,-,-,-,-,-,-,-,i,-,v,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
yucu1253,-,-,-,-,-,-,-,-,y,-,u,k,-,i,r,-,-,a,-,-,-,-,-,-,-,-
cabi1241,-,-,7,-,-,-,-,-,i,-,w,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
resi1247,-,-,k,-,a,n,a,-,a,-,m,-,-,a,7,-,-,o,-,-,-,-,-,-,-,-
resi1247,-,-,-,-,-,-,-,-,i,-,b,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
wayu1243,-,-,-,-,-,-,-,-,i,-,-,t,S,i,-,-,-,-,-,-,-,-,-,-,-,-
guah1255,-,-,-,-,-,-,-,-,y,-,a,-,-,-,h,-,-,o,-,-,-,-,-,-,-,-
cuib1242,-,-,-,-,-,-,-,-,s,-,a,-,-,-,r,-,-,e,-,-,-,-,-,-,-,-
play1240,-,-,-,-,-,-,-,-,s,-,a,-,l,e,w,-,-,a,-,-,-,-,-,-,-,-
maca1259,-,-,-,-,-,-,-,-,y,-,o,-,-,-,h,-,-,a,-,-,-,-,-,-,-,-
guay1257,-,-,-,-,-,-,-,-,d,-,o,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-
sali1298,-,-,d,-,-,-,-,-,Z,-,-,-,-,e,h,-,-,o,-,-,-,-,-,-,-,-
mini1256,-,-,-,-,-,-,-,-,-,-,u,a,-,i,8,-,-,a,-,-,-,-,-,-,u,-
nupo1240,-,-,-,-,-,-,-,-,-,-,u,a,-,i,t,-,-,a,-,-,-,-,-,-,u,-
muru1274,-,-,-,-,-,-,-,-,-,-,u,a,-,i,8,-,-,a,-,-,-,-,-,-,u,-
ocai1244,-,-,-,-,-,-,-,-,h,-,a,a,-,i,d,-,y,a,-,-,-,-,-,-,-,-
muin1242,-,-,-,-,a,t,-,-,y,-,o,-,-,-,g,-,-,a,-,-,-,-,-,-,-,-
muin1242,-,-,-,-,3,-,-,-,m,-,u,-,-,-,7,-,-,u,-,-,-,-,-,-,-,-
bora1263,-,-,k,h,a,n,a,a,m,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
bora1263,-,-,k,h,a,n,a,a,m,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yuru1263,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tuyu1244,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cara1272,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tatu1247,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
bara1380,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
macu1260,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
guan1269,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
pira1254,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tuca1252,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
desa1247,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
siri1274,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tani1257,-,-,-,-,-,-,-,-,y,-,u,k,-,i,r,-,-,a,-,-,-,-,-,-,-,-
cube1242,-,-,-,-,-,-,-,-,y,-,u,k,-,i,r,-,-,a,-,-,-,-,-,-,-,-
kore1283,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
sion1247,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
seco1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,i,-
orej1242,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,t,S,-,-,i,-
cacu1241,-,-,d,-,3,-,-,-,b,d,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nuka1242,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,d,n,-,-,-,-
puin1248,-,-,s,-,a,-,-,-,y,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hupd1244,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-
mala1522,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,n,g,-,-,u,-
arhu1242,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,g,-,w,3,-
cogu1240,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,k,-,-,u,-
cent2150,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,u,w,-,-,a,-
chim1309,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,i,-
bari1297,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,b,i,r,3,-
chac1249,-,-,t,-,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,i,-,y,u,-
colo1256,p,i,n,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
awac1239,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,-,-
guam1248,-,-,t,-,-,-,-,-,S,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
inga1252,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,t,S,-,-,i,-
cams1241,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,o,-
paez1247,-,-,n,-,e,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
embe1260,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nort2972,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
epen1239,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
epen1239,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
embe1261,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
embe1262,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
woun1238,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,k,h,a,-,a,r
yukp1241,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,o,-
cari1279,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,m,a,i,m,-,-,u,-
