language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
guah1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,x,-,-,u,-,-,-,-,-,-,-,-,-,b,-,-,a,p,-,l,-
guah1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,x,-,-,u,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-
guah1255,-,-,-,-,-,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,h,a,-,i,-,-,-,-
guah1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,x,-,-,u,-,-,-,-,-,-,-,-,-,n,-,-,e,-,-,-,-
cuib1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,p,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-
play1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,-,-,-,d,-,-,e,-,-,-,-
maca1259,-,-,-,-,-,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,-,-,-,h,-,-,e,-,-,-,-
maca1259,-,-,-,-,-,-,-,-,-,-,-,p,-,-,a,p,a,-,-,-,-,p,-,-,e,-,-,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-
guay1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,3,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-
guay1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sali1298,-,-,-,-,-,-,-,-,-,-,-,h,-,-,u,w,a,7,d,Z,a,h,-,-,a,-,-,-,-,-,-,-,-,-,7,-,-,a,-,-,-,-
sali1298,-,-,-,-,-,-,-,-,-,-,-,h,-,-,u,w,a,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-,-,-,7,-,-,a,-,-,-,-
mini1256,-,-,-,-,-,-,-,-,-,-,-,h,a,-,i,-,-,-,-,-,-,5,-,-,o,-,-,-,-,-,-,-,-,-,d,-,-,e,-,-,-,-
mini1256,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,d,-,-,e,-,-,-,-
nupo1240,-,-,-,-,-,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,n,-,-,o,-,-,-,-,-,-,-,-,-,d,-,-,e,-,-,-,-
nupo1240,-,-,-,-,-,-,-,-,-,-,-,h,a,-,i,-,-,-,-,-,-,5,-,-,o,-,-,-,-,-,-,-,-,-,d,-,-,e,-,-,-,-
muru1274,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,d,-,-,e,-,-,-,-
muru1274,-,-,-,-,-,-,-,-,-,-,-,8,a,-,u,-,-,-,-,-,-,r,-,-,u,-,-,-,-,r,-,-,i,-,d,-,-,e,-,-,-,-
muru1274,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,a,-,i,-,d,-,-,e,-,-,-,-
muru1274,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,t,a,r,i,-,d,-,-,e,-,-,-,-
muru1274,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,i,-,d,-,-,e,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,7,-,-,-,-,x,-,-,a,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,p,-,-,o,-,-,-,-
muin1242,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,n,-,3,-,-,-,-,-,-,7,-,-,i,-,-,-,-
muin1242,-,-,-,-,-,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,s,-,-,u,-,-,-,-,-,-,-,-,-,7,-,-,i,-,-,-,-
muin1242,-,-,-,-,e,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,s,-,-,u,-,-,-,-,-,-,-,-,-,7,-,-,i,-,-,-,-
muin1242,-,g,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,7,-,-,i,-,-,-,-
muin1242,-,g,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,7,-,-,i,-,-,-,-
bora1263,-,-,-,-,-,-,p,o,x,t,s,h,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,h,-,-,u,-,-,-,-
bora1263,-,-,-,-,3,-,p,a,-,t,s,h,-,-,-,-,-,-,-,-,-,-,-,-,u,7,x,a,-,k,-,-,-,-,h,-,-,o,-,-,-,-
bora1263,-,-,-,-,3,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,h,-,t,-,s,-,-,h,-,-,o,-,-,-,-
bora1263,-,-,-,-,3,-,p,a,-,t,s,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,7,-,k,-,-,-,-,h,-,-,u,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,o,x,k,-,-,-,-,h,-,-,u,-,-,-,-
bora1263,t,S,-,-,i,-,x,-,-,t,S,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,h,-,-,u,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,i,-,-,-,-,-,-,y,-,-,u,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,o,-,-,x,-,k,-,-,-,-,h,-,-,o,-,-,-,-
bora1263,-,-,-,-,a,a,p,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,h,-,-,u,-,-,-,-
bora1263,-,-,-,-,-,-,t,-,-,-,S,h,-,-,i,-,-,-,-,-,-,y,-,-,o,-,-,a,-,k,-,-,-,-,h,-,-,o,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,p,-,-,o,-,-,-,-
yuru1263,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
yuru1263,-,p,a,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tuyu1244,-,p,a,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tuyu1244,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
waim1255,-,-,i,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waim1255,-,p,a,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waim1255,-,w,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
cara1272,-,-,-,-,-,-,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cara1272,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
tatu1247,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
bara1380,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
bara1380,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
macu1260,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
macu1260,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
guan1269,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
guan1269,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
pira1254,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
pira1254,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
tuca1252,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,t,-,-,u,-,-,-,-
tuca1252,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
desa1247,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
desa1247,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,i,-,-,-,-
siri1274,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,i,-,-,-,-
siri1274,-,w,e,h,e,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tani1257,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,i,-,-,k,a
tani1257,-,-,-,-,-,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,i,-,-,k,a
cube1242,-,h,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,w,-,-,3,-,-,-,-
cube1242,-,h,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,y,-,-,3,-,-,-,-
kore1283,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
kore1283,-,t,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,h,-,-,a,-,-,-,-
sion1247,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,u,-,-,-,-
sion1247,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
seco1241,-,-,-,-,-,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-,7,-,k,o,-,-,-,-,-,-,-,-,-,y,-,-,e,-,-,-,-
seco1241,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,y,-,-,e,-,-,-,-
orej1242,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,i,-,y,-,-,i,-,-,-,-
orej1242,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,h,-,-,u,-,y,-,-,i,-,-,-,-
cacu1241,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-
nuka1242,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-
puin1248,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-
hupd1244,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-
hupd1244,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,d,o,h,o,-,-,y,-
hupd1244,-,-,-,-,-,-,-,-,-,-,-,b,-,-,i,-,-,-,-,-,-,7,-,-,i,-,-,-,-,-,-,-,-,-,d,-,-,i,-,-,y,-
hupd1244,-,-,-,-,-,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,u,-,-,y,-
mala1522,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,i,-,S,-,-,i,-,-,-,-
arhu1242,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,w,i,-,s,-,-,3,-,-,n,-
cogu1240,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,i,-,S,-,-,i,-,-,-,-
cent2150,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,7,-,w,i,n,r,-,-,o,-,-,-,-
chim1309,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bari1297,-,-,-,-,-,-,-,-,-,-,-,7,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,k,-,-,a,-,y,-,n,3,-,-,-,-
chac1249,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,i,-,p,u,n,u,-,-,-,-
colo1256,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,i,-,p,-,-,o,-,-,-,-
awac1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,s,-,n,a,-,-,-,-
guam1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,S,i,-,p,-,-,-,-,-,-,-
inga1252,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,k,u,-,-,y,-
cams1241,-,-,-,-,-,-,-,-,-,-,-,x,-,-,a,n,-,-,-,-,-,g,-,-,o,-,-,-,-,-,-,-,-,-,w,a,n,a,-,-,-,-
paez1247,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,h,-,-,-,-,-,-,-
embe1260,-,h,a,r,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nort2972,-,h,a,r,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
epen1239,-,h,a,r,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
epen1239,-,h,a,r,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
embe1261,-,h,a,r,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
embe1262,-,h,a,r,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,s,i,r,-
yukp1241,-,-,e,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-
cari1279,-,n,e,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,a,n,u,-,-
