language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
piap1246,-,-,-,-,-,-,u,-,-,-,-,-,-,-,n,-,i,-,-,r,-,-,i,-
acha1250,-,-,-,-,-,-,i,-,-,-,-,-,-,-,n,-,i,-,-,Z,-,-,i,-
curr1243,-,-,-,-,r,u,i,-,-,-,-,-,-,-,n,-,i,-,-,r,-,-,i,-
tari1256,-,-,-,-,l,-,i,-,t,s,a,-,-,-,n,-,i,-,-,r,-,-,i,-
tari1256,-,-,-,-,-,-,i,-,t,s,a,-,-,-,n,-,i,-,-,r,-,-,i,-
yucu1253,-,-,-,-,r,-,u,-,-,y,a,-,x,-,n,-,-,-,-,-,-,-,a,-
resi1247,-,-,-,-,d,-,-,-,-,Z,-,-,-,-,-,-,i,-,-,g,-,-,i,-
wayu1243,-,-,-,-,S,-,i,e,t,-,-,-,-,-,-,-,-,-,-,S,-,-,i,n
guah1255,-,-,-,-,p,-,i,-,-,h,a,-,-,-,p,-,e,-,-,b,-,-,i,-
guah1255,-,-,-,-,p,-,-,-,-,-,a,-,-,-,m,-,o,-,-,n,-,-,a,-
cuib1242,-,-,-,-,p,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
cuib1242,-,-,-,-,p,-,i,-,-,s,e,-,-,-,-,-,u,-,-,r,-,-,i,-
play1240,-,-,-,-,p,-,i,-,-,-,a,-,-,-,s,-,e,w,a,r,-,-,3,-
play1240,-,-,-,-,p,-,i,-,-,-,a,-,-,-,p,-,e,b,i,n,-,-,3,-
maca1259,-,-,-,-,p,-,e,-,-,b,a,-,r,-,k,-,u,-,-,-,-,-,i,-
guay1257,-,-,-,-,p,-,-,-,-,-,a,-,-,-,m,-,a,-,-,l,-,-,-,-
sali1298,-,-,-,-,h,-,-,-,-,-,e,-,-,-,m,-,-,-,-,-,-,-,i,-
mini1256,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,i,-,-,n,-,-,i,-
