language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
piap1246,-,-,-,-,-,-,-,-,a,-,a,-,-,p,-,-,-,i,-,-,-,-,-,-,-,-
acha1250,-,-,-,-,-,-,-,-,a,-,a,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
curr1243,-,-,-,-,-,-,-,-,a,-,a,-,-,p,-,-,-,i,-,-,-,-,-,-,-,-
tari1256,-,-,-,-,7,-,-,-,a,-,m,-,-,p,-,-,-,i,-,-,-,-,-,-,-,-
tari1256,-,-,-,-,-,-,-,-,a,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,-,-
yucu1253,-,-,-,-,h,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,N,-,-,-
cabi1241,-,-,-,-,7,-,-,-,a,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,-,-
resi1247,-,-,-,-,-,-,-,-,o,n,a,-,-,7,-,k,-,o,-,-,-,-,-,-,-,-
wayu1243,-,-,-,-,w,-,-,-,3,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
guah1255,-,-,-,-,h,-,-,-,o,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-
cuib1242,-,-,-,-,h,-,-,-,o,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-
play1240,-,-,-,-,h,-,-,-,o,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-
maca1259,-,-,-,-,h,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
guay1257,-,-,-,-,h,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
sali1298,-,-,d,-,Z,-,-,-,a,-,k,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-
mini1256,-,-,-,-,h,-,-,-,a,-,-,-,-,i,-,-,-,o,-,-,-,-,-,-,-,-
nupo1240,-,-,-,-,h,-,-,-,a,-,-,-,-,i,-,-,-,o,-,-,-,-,-,-,-,-
nupo1240,-,-,i,-,b,-,-,-,a,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-
muru1274,-,-,-,-,h,-,-,-,a,-,-,-,-,i,-,-,-,o,-,-,-,-,-,-,-,-
ocai1244,-,-,t,-,y,-,-,-,o,-,-,-,-,r,o,7,-,o,-,-,-,-,-,-,-,-
ocai1244,-,-,-,-,g,-,-,-,o,-,-,-,-,h,-,-,-,o,-,o,7,i,7,t,s,i
ocai1244,-,-,-,-,-,-,-,-,a,n,u,7,t,y,o,k,-,o,-,-,-,-,-,-,-,-
muin1242,-,-,-,-,-,-,-,-,i,t,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
muin1242,-,-,-,-,x,-,-,-,i,n,-,-,-,i,-,m,-,o,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,i,n,-,y,-,i,-,m,y,e,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,i,n,-,-,-,i,-,m,-,e,-,-,-,-,-,-,-,-
yuru1263,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
tuyu1244,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
cara1272,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
tatu1247,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
bara1380,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
macu1260,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
guan1269,-,-,-,-,-,-,-,-,a,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-
pira1254,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
tuca1252,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
desa1247,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
siri1274,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
tani1257,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,k,-,-,a
cube1242,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
kore1283,-,-,-,-,-,-,-,-,a,-,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,-
sion1247,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
seco1241,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
orej1242,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-
cacu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,a,-,-,-,-,y,-,-,-
nuka1242,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,i,-,-,-
puin1248,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,p,-,-,-
hupd1244,-,-,-,-,d,-,-,-,a,-,-,-,-,h,-,-,-,a,-,-,-,-,h,-,-,-
hupd1244,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,o,-,-,-,-,h,-,-,-
mala1522,-,-,-,-,g,-,-,-,u,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
arhu1242,-,-,-,-,g,w,i,-,o,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-
cogu1240,-,-,-,-,t,-,-,-,a,-,k,-,-,b,-,-,-,i,-,-,-,-,-,-,-,-
cent2150,-,-,-,-,k,-,-,-,u,-,-,-,-,m,o,r,o,a,-,-,-,-,-,-,-,-
chim1309,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,n,u,-,-,7,-,-,-
bari1297,-,-,-,-,t,S,i,d,u,-,-,-,-,r,-,-,-,3,-,-,-,-,-,-,-,-
chac1249,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,n,-,i,-,-,-,-,-,-,-,-
colo1256,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,n,-,i,-,-,-,-,-,-,-,-
awac1239,-,-,-,-,k,-,-,-,a,-,-,-,-,m,-,t,-,a,-,-,-,-,-,-,-,-
toto1306,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-
guam1248,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-
inga1252,-,-,-,-,k,-,u,l,i,-,-,-,-,b,-,r,-,a,-,-,-,-,-,-,-,-
cams1241,m,3,t,S,k,-,u,-,a,-,-,-,-,y,-,-,-,e,-,-,-,-,-,-,-,-
paez1247,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-
embe1260,-,-,-,-,d,-,-,-,a,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
nort2972,-,-,-,-,t,-,-,-,a,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
epen1239,-,-,-,-,t,-,-,-,a,-,a,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
epen1239,-,-,-,-,t,-,-,-,a,-,a,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
embe1261,-,-,-,-,d,-,-,-,a,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
embe1262,-,-,-,-,d,-,-,-,a,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
woun1238,-,-,-,-,n,-,-,-,e,-,-,-,-,m,k,h,-,o,-,-,-,-,r,-,-,-
cari1279,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-,a,-,-,-,-,i,-,-,-
