language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
piap1246,-,-,-,-,-,a,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,p,u
acha1250,-,-,-,y,-,a,-,-,-,-,-,h,-,-,b,-,a,-,-,-,-,-,-,-,a,-,-
acha1250,-,i,-,n,-,i,-,-,-,-,-,h,-,-,b,-,a,-,-,-,-,-,-,-,a,-,-
curr1243,-,i,-,n,-,i,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-
tari1256,h,i,-,n,-,i,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-
tari1256,h,i,-,n,-,i,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-
yucu1253,-,i,-,5,-,e,-,-,-,-,-,7,e,-,p,-,-,-,-,-,-,-,-,-,u,-,-
cabi1241,-,-,-,7,-,a,-,-,a,-,-,y,a,-,p,-,-,-,-,-,-,-,-,-,u,-,-
resi1247,-,a,d,Z,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-
guah1255,-,-,-,n,-,a,-,-,-,-,-,-,-,-,m,-,u,-,t,-,-,-,-,-,o,-,-
cuib1242,-,-,-,n,-,a,-,-,-,-,-,-,-,-,m,-,-,-,t,-,-,-,-,-,o,-,-
cuib1242,-,-,-,n,-,a,-,-,u,-,-,-,-,-,n,-,-,-,t,-,-,-,-,-,o,-,-
play1240,-,-,-,n,-,a,-,-,-,-,-,-,-,-,m,-,-,-,t,-,-,-,-,-,o,-,-
maca1259,-,-,-,n,-,a,-,-,-,-,-,-,-,-,m,-,u,-,t,-,-,-,-,-,-,-,-
guay1257,-,-,-,n,3,a,-,-,-,-,-,-,-,-,m,-,-,-,t,-,-,-,-,-,-,-,-
sali1298,-,-,-,m,-,a,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-,a,-,-
mini1256,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
nupo1240,-,-,-,d,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,p,e
nupo1240,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
muru1274,-,-,-,n,a,u,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,o,-,-
ocai1244,-,-,-,n,a,a,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,o,-,-
ocai1244,-,-,-,t,-,o,-,-,-,-,-,-,-,-,b,-,u,7,t,-,-,-,-,y,a,-,-
muin1242,-,-,-,x,-,3,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,a,-,i
bora1263,-,-,-,x,-,u,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
bora1263,-,-,-,h,-,u,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
yuru1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
tuyu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
waim1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
waim1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,a,-,k,-,-,-,-,-,a,-,-
waim1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
cara1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
tatu1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
bara1380,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
macu1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
guan1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,a,-,7,-,-,-,-,-,a,-,-
pira1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,a,-,7,-,-,-,-,-,a,-,-
