language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
piap1246,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-
piap1246,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-
acha1250,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-
curr1243,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,S,-,-,-,-,i,-,-,-
tari1256,-,-,k,a,-,-,-,i,-,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-
yucu1253,-,-,-,-,-,-,-,i,-,t,S,a,h,i,i,-,-,h,-,-,-,-,i,-,-,-
cabi1241,-,-,k,a,k,a,k,i,-,t,-,-,-,y,i,-,-,h,-,-,-,-,e,-,-,-
cabi1241,-,-,-,-,-,-,k,i,-,t,-,-,-,y,i,-,-,h,-,-,-,-,e,-,-,-
resi1247,-,-,h,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,-,-,-,-,i,-,-,u
wayu1243,-,-,s,-,-,-,-,3,-,-,-,-,-,-,a,-,-,7,-,-,-,-,3,-,-,-
wayu1243,-,-,s,-,-,-,-,3,-,-,-,-,-,-,-,-,-,7,-,-,-,-,3,-,-,-
guah1255,-,-,p,-,-,-,-,e,-,-,-,-,-,x,u,-,-,t,-,-,-,-,o,-,-,-
cuib1242,-,-,p,-,-,-,-,e,-,-,-,-,-,x,u,-,-,t,-,-,-,-,o,-,-,-
play1240,-,-,p,-,-,-,-,e,-,-,-,-,-,x,u,-,-,t,-,-,-,-,o,-,-,-
maca1259,-,-,p,-,-,-,-,-,-,-,-,-,-,-,u,w,e,n,-,-,-,-,a,-,-,p
guay1257,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-
guay1257,-,-,h,-,-,-,-,e,-,-,s,-,-,p,u,-,-,t,-,-,-,-,-,-,-,-
sali1298,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,7,d,e,t,-,e,-,-,-
sali1298,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,p,-,-,-,-,u,-,-,-
mini1256,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,h,-,-,-,-,u,-,-,-
nupo1240,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,h,-,-,-,-,u,-,-,-
muru1274,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,-,-
ocai1244,n,a,b,-,-,-,-,i,-,-,-,-,-,-,-,-,-,5,-,-,-,-,i,-,-,-
muin1242,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-,-,-,s,-,u,t,-,a,-,-,-
muin1242,n,o,b,-,-,-,-,a,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-
bora1263,-,-,p,-,-,-,-,a,h,t,-,-,-,s,-,-,-,h,-,o,t,h,a,-,-,-
bora1263,-,-,p,-,-,-,-,a,x,t,-,-,-,s,-,-,-,h,-,-,-,-,o,-,-,u
bora1263,-,-,p,-,-,-,h,a,-,n,-,-,-,-,-,-,-,y,-,e,-,b,a,-,-,u
bora1263,-,-,p,-,-,-,-,a,x,t,-,-,-,s,-,-,-,h,-,o,k,w,a,-,-,-
