language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
piap1246,-,-,-,-,-,-,a,t,-,a,-,-,k,-,-,-,-,u,-,i,-
piap1246,-,-,-,y,-,-,a,-,-,-,-,-,k,-,-,-,-,u,-,i,-
curr1243,-,-,-,5,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,e,-
yucu1253,-,-,-,5,-,-,a,7,-,a,-,-,k,-,-,-,-,u,-,-,-
resi1247,o,p,-,i,-,n,a,-,-,-,-,-,-,-,-,-,-,u,-,-,-
wayu1243,-,-,-,y,-,-,a,-,-,a,-,-,m,-,-,-,-,e,-,-,-
wayu1243,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,3,-,-,-
guah1255,-,-,-,n,-,-,o,-,-,-,-,-,m,-,-,a,k,a,-,-,-
guah1255,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
guah1255,-,-,-,n,-,-,o,-,-,-,-,-,b,-,-,-,-,3,-,-,-
cuib1242,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
cuib1242,-,-,-,n,-,-,o,-,-,-,-,-,b,-,-,-,-,3,-,-,-
play1240,-,-,-,n,-,-,o,-,-,-,-,-,b,-,-,-,-,3,-,-,-
maca1259,-,-,-,n,-,-,o,-,-,-,-,-,h,-,-,-,-,a,-,-,-
guay1257,-,-,-,n,-,-,a,-,-,-,-,-,l,-,-,-,-,3,-,-,-
guay1257,-,-,-,n,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-
guay1257,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sali1298,-,-,-,w,-,-,a,k,-,-,-,-,w,-,-,-,-,a,-,-,-
mini1256,-,-,-,h,-,-,a,k,-,a,-,i,h,-,-,-,-,u,-,-,-
nupo1240,-,-,-,h,-,-,a,k,-,a,-,i,h,-,-,-,-,u,-,-,-
muru1274,-,-,-,h,-,-,a,k,-,a,-,i,h,-,-,-,-,u,-,-,-
ocai1244,-,-,-,-,-,-,a,7,x,a,-,a,7,-,-,-,t,i,-,-,-
muin1242,-,-,-,-,-,-,-,k,-,3,n,i,r,-,-,-,-,u,m,i,-
bora1263,-,-,-,-,-,-,-,k,-,-,-,-,h,-,-,-,-,u,n,i,-
bora1263,-,-,-,-,-,-,-,k,-,-,-,-,h,-,-,-,-,u,n,i,u
bora1263,-,-,-,-,-,-,-,k,-,-,-,-,h,-,-,-,-,u,n,i,-
yuru1263,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,o,-,-,-
tuyu1244,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,u,-,-,-
waim1255,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,o,-,-,-
waim1255,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,u,-,-,-
cara1272,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,o,-,-,-
tatu1247,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,o,-,-,-
bara1380,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,o,-,-,-
macu1260,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,o,-,-,-
guan1269,-,-,-,y,-,-,a,7,-,-,-,-,b,-,-,-,-,u,-,-,-
pira1254,-,-,-,y,-,-,a,7,-,-,-,-,b,-,-,-,-,u,-,-,-
tuca1252,-,-,-,y,-,-,a,7,-,-,-,-,b,-,-,-,-,u,-,-,-
desa1247,-,-,-,y,-,-,a,7,-,-,-,-,b,-,-,-,-,o,-,-,-
desa1247,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,u,-,-,-
siri1274,-,-,-,y,-,-,a,7,-,-,-,-,b,-,-,-,-,u,-,-,-
tani1257,-,-,-,y,-,-,a,7,-,-,-,-,b,-,-,-,-,u,-,a,-
cube1242,-,-,-,y,-,-,a,-,-,-,-,-,b,-,-,-,-,u,-,-,-
kore1283,-,-,-,5,-,-,a,-,-,-,-,-,h,-,-,-,-,o,-,-,-
sion1247,-,-,-,y,-,-,a,-,-,-,-,-,h,-,-,-,-,o,-,-,-
orej1242,-,-,-,y,-,-,a,-,-,-,-,-,h,-,-,-,-,o,-,-,-
cacu1241,-,-,-,m,-,-,a,-,-,-,-,-,m,-,-,-,-,o,-,-,-
cacu1241,-,-,-,y,-,-,o,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nuka1242,-,-,-,m,-,-,a,-,-,-,-,-,m,-,-,-,-,u,-,-,-
hupd1244,-,-,-,b,-,-,3,-,-,-,-,-,7,-,-,-,-,-,-,-,-
mala1522,-,n,-,i,-,-,a,-,-,-,-,-,m,-,-,-,-,e,-,-,-
arhu1242,-,n,-,i,-,-,a,-,-,-,-,-,m,-,-,-,-,e,-,-,-
cogu1240,-,-,-,y,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-
cent2150,-,-,-,u,k,-,u,-,-,-,-,-,m,-,-,-,-,a,-,-,-
