language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
piap1246,-,-,-,-,-,-,-,a,b,-,-,-,e,-,-,r,-,-,-,i,-,-,-,-
piap1246,-,-,-,-,-,-,-,a,b,-,-,-,e,-,-,r,-,-,-,i,-,-,-,-
acha1250,-,-,-,-,b,-,-,a,k,-,-,-,e,-,-,Z,-,-,-,i,-,-,-,-
curr1243,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,-
tari1256,-,-,-,-,p,-,-,e,p,-,-,-,a,-,-,n,-,-,-,a,-,-,-,-
yucu1253,-,-,-,-,p,-,-,a,h,l,u,w,a,-,-,h,-,-,-,a,-,-,-,-
resi1247,-,-,-,-,s,-,-,a,-,-,-,-,-,-,-,g,-,-,-,u,-,-,-,-
wayu1243,-,-,-,-,w,-,-,a,n,-,-,-,e,-,-,S,i,-,-,a,-,-,-,-
guah1255,-,-,-,-,k,-,-,a,-,-,-,-,e,h,a,w,-,-,-,a,-,-,-,-
guah1255,-,-,-,-,k,-,-,a,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
cuib1242,-,-,-,-,k,-,-,a,-,-,-,-,e,-,-,w,-,-,-,a,-,-,-,-
cuib1242,-,-,-,-,k,-,-,a,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
play1240,-,o,m,-,p,-,-,a,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-
maca1259,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,n,-,-,-,3,-,-,-,-
guay1257,-,-,-,-,k,-,-,a,-,-,-,-,e,-,-,y,-,-,-,a,-,x,-,-
guay1257,-,-,-,-,k,-,-,a,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
sali1298,-,-,-,-,h,o,t,a,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-
sali1298,-,-,-,-,h,o,t,a,-,-,-,-,-,-,-,b,-,-,-,e,-,-,-,-
mini1256,-,-,-,-,d,a,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mini1256,-,-,-,-,d,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nupo1240,-,-,-,-,d,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
muru1274,-,-,-,-,d,-,-,a,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
muru1274,-,-,-,-,d,-,-,a,-,-,-,-,-,-,-,h,-,-,-,e,-,-,-,-
ocai1244,-,-,-,-,t,y,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ocai1244,-,-,-,-,m,-,-,a,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-
muin1242,-,-,-,-,s,-,-,a,-,-,-,-,a,-,-,n,-,-,-,o,-,-,-,-
bora1263,-,-,t,s,h,-,-,a,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-
bora1263,-,-,t,s,h,-,-,a,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-
yuru1263,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-
tuyu1244,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-
waim1255,-,-,-,-,h,-,-,i,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-
waim1255,-,-,-,-,h,-,-,i,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-
cara1272,-,-,-,-,h,-,-,i,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-
tatu1247,-,-,-,-,h,-,-,i,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-
bara1380,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,o,h,-,o,-,-,-,-
macu1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-
guan1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,3,-,-,-,-
pira1254,-,-,-,-,-,-,-,i,7,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-
tuca1252,-,-,-,-,d,-,-,i,7,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-
desa1247,-,-,-,-,y,-,-,u,-,-,-,-,-,-,-,h,-,-,-,u,-,-,-,-
siri1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,u,-,-,-,-
tani1257,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-
cube1242,-,-,-,-,k,u,-,i,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,-
kore1283,-,-,-,-,t,h,-,e,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-
sion1247,-,-,-,-,t,-,-,e,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-
seco1241,-,-,-,-,t,-,-,e,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-
orej1242,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
cacu1241,-,-,-,-,b,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-
nuka1242,-,-,-,-,m,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-
puin1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,3,-,m,-,-
hupd1244,-,E,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mala1522,-,-,-,-,-,-,-,i,n,-,-,-,-,-,-,g,w,-,-,i,-,-,-,-
arhu1242,-,-,-,-,-,-,-,i,n,-,-,-,-,7,-,g,w,-,-,i,-,-,-,-
cogu1240,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,z,u,-,-,a,-,-,-,-
cent2150,-,u,-,-,b,-,-,i,-,-,-,-,-,s,-,t,i,y,-,a,-,-,-,-
chim1309,k,u,-,-,t,-,-,e,n,-,-,-,-,-,-,d,-,-,-,a,-,-,-,-
bari1297,-,-,-,-,7,-,-,i,-,-,-,-,-,-,-,t,o,n,-,3,-,-,-,-
chac1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,i,n,-,-
colo1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,n,-,-
awac1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,a,z,-,a,-,-,-,-
guam1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,n,-,-
inga1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,u,-,-,g,-
cams1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,n,y,e
paez1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,e,-,t,S,-
embe1260,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,a,-,-,-,-
nort2972,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,a,-,-,-,-
epen1239,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,a,-,-,-,-
epen1239,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,a,-,-,-,-
