language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
tuca1252,-,-,-,-,-,-,-,b,3,7,-,r,-,-,-,-,-,-,-,-,o,-
desa1247,-,-,-,-,-,-,-,b,u,-,-,r,-,-,-,-,-,-,-,-,u,-
siri1274,-,-,-,-,-,-,-,b,u,7,-,r,-,-,-,-,-,-,-,-,u,-
tani1257,-,-,-,-,-,-,-,b,i,7,-,r,-,-,-,-,-,-,-,-,o,a
cube1242,-,-,-,-,-,-,-,b,u,-,-,t,-,S,-,-,-,-,-,-,i,-
kore1283,-,-,-,-,-,-,-,m,3,-,-,t,-,h,-,-,-,-,-,-,o,-
sion1247,-,-,-,-,-,-,-,m,3,-,-,t,-,-,-,-,-,-,-,-,o,-
seco1241,-,-,-,-,-,-,-,m,u,-,-,t,-,-,-,-,-,-,-,-,o,-
orej1242,-,-,-,-,-,-,-,b,3,-,-,t,-,-,-,-,-,-,-,-,o,-
cacu1241,-,-,-,-,-,-,-,h,3,-,-,p,-,-,-,-,-,-,-,-,-,-
nuka1242,-,-,-,-,-,-,-,5,3,-,-,n,-,-,-,-,-,-,-,-,a,-
puin1248,-,-,-,-,-,-,-,h,3,-,-,p,-,-,-,-,-,-,-,-,-,-
hupd1244,-,-,-,-,-,-,-,h,u,-,-,t,-,-,-,-,-,-,-,-,-,-
mala1522,-,-,-,d,u,a,m,b,i,-,-,Z,-,-,-,-,-,-,-,-,i,-
arhu1242,-,-,-,t,-,a,-,b,a,-,-,k,-,-,-,-,-,-,-,-,u,-
cogu1240,-,-,-,t,-,a,-,b,a,-,-,k,-,-,-,-,-,-,-,-,u,-
cent2150,-,o,-,r,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,-,o,a
chim1309,-,-,-,t,-,a,-,-,a,w,-,k,-,-,-,-,-,-,-,-,u,-
chim1309,-,-,-,k,-,a,-,-,a,r,i,t,-,-,-,-,-,-,-,-,i,-
chac1249,-,-,-,t,-,-,-,-,a,a,-,k,-,-,-,-,-,-,-,-,u,-
colo1256,-,-,-,t,-,-,-,-,a,-,-,k,-,-,-,-,-,-,-,-,o,-
awac1239,-,-,-,t,-,-,-,-,a,n,-,k,-,-,-,-,-,-,-,-,a,n
toto1306,k,3,n,t,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,3,-
guam1248,k,3,n,t,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,3,-
cams1241,-,-,-,t,-,-,-,b,a,-,-,k,-,-,-,-,-,-,-,-,o,-
paez1247,w,-,-,-,-,-,-,-,a,-,-,x,-,-,-,-,-,-,-,-,y,-
paez1247,w,-,-,-,-,-,-,-,e,-,-,x,-,-,-,-,-,-,-,-,y,-
embe1260,-,-,-,d,-,-,-,Z,i,-,-,h,-,-,-,-,-,-,-,-,o,-
nort2972,-,-,-,t,-,-,-,S,i,-,-,h,-,-,-,-,-,-,-,-,o,-
epen1239,-,-,-,t,-,-,-,S,u,-,-,y,-,-,-,-,-,-,-,-,o,-
epen1239,-,-,-,t,-,-,-,S,i,-,-,h,-,-,-,-,-,-,-,-,o,-
embe1261,-,-,-,t,-,-,-,S,i,-,-,h,-,-,-,-,-,-,-,-,o,-
woun1238,-,-,-,-,-,-,-,p,i,e,-,h,-,-,-,-,-,-,-,-,o,-
yukp1241,-,-,-,t,-,-,-,-,a,-,-,p,-,-,-,-,-,-,-,-,a,-
cari1279,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,u,-
