language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
bari1297,-,-,y,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,3,-,-,-,-,-,-,-
chac1249,-,-,p,-,-,a,-,-,-,-,-,h,t,-,-,-,-,-,a,-,-,-,-,-,-,-
colo1256,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,-
awac1239,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
guam1248,-,-,p,-,-,3,-,-,-,-,-,-,t,-,-,-,-,-,S,-,-,-,-,-,-,-
inga1252,-,-,-,-,-,i,-,-,-,-,-,n,d,-,-,-,-,-,i,-,-,-,-,-,-,-
cams1241,-,-,S,-,-,i,-,-,-,-,-,n,y,-,-,-,-,-,e,-,-,-,-,-,-,-
paez1247,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k
embe1260,3,-,m,-,-,a,-,-,-,-,-,d,-,-,-,-,-,-,a,-,-,-,-,-,u,-
nort2972,u,-,m,-,-,a,-,-,-,-,-,d,-,-,-,-,-,-,a,-,-,-,-,-,u,-
epen1239,a,k,h,-,-,o,-,-,-,-,-,r,e,-,-,-,-,-,-,-,-,-,-,-,-,-
epen1239,-,-,p,-,-,i,-,-,-,-,-,s,i,-,-,-,-,-,a,-,-,-,-,-,-,-
embe1261,u,-,m,-,-,a,-,-,-,-,-,d,-,-,-,-,-,-,a,-,-,-,-,-,-,-
embe1261,-,-,b,-,-,i,-,-,-,-,-,s,i,-,-,-,-,-,a,-,-,-,-,-,-,-
embe1262,u,-,m,-,-,a,-,-,-,-,-,d,-,-,-,-,-,-,a,-,-,-,-,-,-,-
embe1262,-,-,p,-,h,3,-,-,-,-,-,s,3,-,-,-,-,-,a,-,-,-,-,-,-,-
woun1238,-,-,-,-,-,e,-,-,-,-,-,d,-,-,-,-,-,-,a,-,-,-,-,-,u,-
yukp1241,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,t,-,S,o,-
cari1279,-,-,b,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
