language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
bora1263,-,-,u,-,x,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
bora1263,-,-,u,-,x,-,3,-,-,-,7,-,-,-,o,-,-,-,-,-
yuru1263,-,-,o,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
tuyu1244,-,-,-,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
waim1255,-,-,-,-,w,-,e,-,-,-,k,-,-,-,3,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
cara1272,-,-,o,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
tatu1247,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bara1380,-,-,o,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
macu1260,-,-,o,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
guan1269,y,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pira1254,y,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,y,e
tuca1252,-,-,o,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
desa1247,-,-,o,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
siri1274,-,-,u,-,h,-,u,-,-,-,p,-,-,-,u,-,-,-,-,-
tani1257,p,-,a,-,r,-,u,-,-,-,-,-,-,-,a,-,-,-,-,-
cube1242,-,-,o,-,r,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
kore1283,-,-,o,-,b,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
sion1247,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seco1241,d,-,o,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
orej1242,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cacu1241,-,-,-,-,-,-,-,-,-,-,t,-,-,S,a,-,-,-,h,-
nuka1242,-,-,-,-,h,-,i,-,-,-,7,-,-,n,i,-,-,-,-,-
puin1248,-,-,-,-,-,-,-,-,-,-,t,-,-,-,3,-,-,-,-,-
hupd1244,p,-,3,-,h,-,3,-,-,-,t,-,-,-,-,-,-,-,-,-
mala1522,-,-,-,-,k,-,3,n,-,-,t,-,3,n,a,-,-,-,-,-
arhu1242,p,-,-,-,r,-,a,n,-,-,t,-,a,n,u,-,-,-,-,-
cogu1240,m,-,-,-,-,-,3,n,-,-,t,-,-,-,a,-,-,-,-,-
cent2150,-,-,-,-,-,-,a,m,-,-,-,-,-,-,a,-,-,-,-,-
chim1309,p,a,a,-,r,-,a,n,-,-,d,-,-,-,a,-,-,-,7,-
bari1297,-,-,-,-,-,-,-,n,-,-,-,-,-,-,3,-,-,-,-,-
chac1249,p,-,-,-,-,-,a,n,-,-,d,-,-,-,a,-,-,-,-,-
colo1256,-,-,-,-,-,-,a,n,-,-,-,-,-,-,o,-,-,-,-,-
awac1239,k,-,-,-,-,-,a,t,-,-,s,-,-,-,a,-,-,-,-,-
toto1306,p,-,a,-,l,-,a,n,-,-,t,-,-,-,a,-,-,-,-,-
guam1248,p,-,a,-,l,-,a,n,-,-,t,-,-,-,a,-,-,-,-,-
inga1252,-,-,-,-,-,-,a,n,d,u,t,-,-,S,i,-,-,-,-,-
cams1241,b,-,-,-,l,-,a,n,d,3,t,-,-,S,a,-,-,-,-,-
paez1247,t,-,-,-,l,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
paez1247,p,-,-,-,l,-,a,-,-,-,d,-,-,-,-,-,-,-,-,-
embe1260,p,-,-,-,h,-,a,-,-,-,d,-,-,-,a,-,-,-,-,-
nort2972,p,-,-,-,h,-,a,-,-,-,t,-,-,-,a,-,-,-,-,-
epen1239,p,-,-,-,h,-,a,-,-,-,t,-,-,-,a,-,-,-,-,-
epen1239,p,-,-,-,h,-,a,-,-,-,t,-,-,-,a,-,-,-,-,-
embe1261,p,-,-,-,h,-,a,-,-,-,d,-,-,-,a,-,-,-,-,-
embe1262,p,-,-,-,h,-,a,-,-,-,d,-,-,-,a,-,-,-,-,-
woun1238,t,-,-,-,h,-,a,-,-,-,t,-,-,-,S,-,-,-,-,-
yukp1241,k,-,u,-,r,-,a,-,-,-,t,-,a,n,a,-,-,-,-,-
cari1279,h,-,a,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
