language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
piap1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,a,n,a,b,a,a,-,-,-
acha1250,-,-,-,-,-,-,-,-,-,-,-,-,m,-,e,d,a,l,-,-,-,a,-,-,-
curr1243,-,-,-,-,-,-,-,o,-,-,-,-,n,-,i,-,-,-,-,-,-,-,-,-,-
tari1256,-,-,-,-,-,7,-,u,-,-,-,-,n,-,i,-,-,-,-,w,-,a,-,h,-
tari1256,-,-,-,-,-,-,-,u,-,-,-,-,n,-,i,-,-,-,-,-,-,-,-,-,-
yucu1253,-,-,-,-,-,h,-,u,-,-,-,-,n,-,i,-,-,-,-,-,-,-,-,-,-
cabi1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,a,u,p,u
resi1247,-,-,-,-,-,t,-,e,-,-,-,-,7,-,i,-,-,-,-,-,-,-,-,-,-
wayu1243,-,-,-,-,-,s,-,-,-,-,-,-,t,S,i,-,-,-,-,-,-,-,-,-,-
wayu1243,-,-,-,-,-,s,-,i,-,-,-,-,t,S,i,-,-,-,-,-,-,-,-,-,-
guah1255,-,-,-,-,-,m,-,e,-,-,-,-,n,-,e,-,-,-,-,-,-,-,-,-,-
guah1255,p,e,p,a,-,m,-,e,-,-,-,-,n,-,e,-,-,-,-,-,-,-,-,-,-
cuib1242,-,-,-,-,-,m,-,e,-,-,-,-,n,-,e,-,-,-,-,-,-,-,-,-,-
play1240,-,-,-,-,-,m,-,i,-,-,-,-,n,-,i,-,-,-,-,-,-,-,-,-,-
maca1259,-,-,-,-,-,p,-,e,-,m,-,-,n,-,a,-,-,-,-,-,-,-,-,t,-
guay1257,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,-,-,-,w,-,e,-,l,-
guay1257,-,-,-,-,-,m,-,i,-,-,-,-,n,l,a,-,-,-,-,h,-,-,-,t,-
sali1298,-,-,-,-,-,-,-,o,-,-,-,-,x,-,e,-,-,-,-,-,-,-,-,-,-
mini1256,-,i,-,-,-,m,-,a,-,-,-,-,n,-,i,-,-,-,-,-,-,-,-,-,-
mini1256,-,i,d,-,-,Z,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nupo1240,-,i,-,-,-,m,-,a,-,-,-,-,n,-,i,-,-,-,-,-,-,-,-,-,-
muru1274,-,i,-,-,-,m,-,a,-,-,-,-,n,-,i,-,-,-,-,-,-,-,-,-,-
muru1274,-,i,d,-,-,Z,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ocai1244,-,-,-,-,-,m,a,a,-,-,-,-,n,-,u,-,-,-,-,-,-,-,-,-,-
ocai1244,-,-,t,-,-,y,a,a,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
muin1242,-,-,-,-,-,t,-,e,-,-,-,-,7,-,i,-,-,-,-,-,-,-,-,-,-
muin1242,-,-,-,-,-,m,-,u,-,-,-,-,a,-,i,-,-,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,m,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
bora1263,-,-,t,-,-,h,-,e,-,-,-,-,7,-,i,-,-,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,m,-,o,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
yuru1263,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
tuyu1244,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
waim1255,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
waim1255,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
