language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
waim1255,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,a,b,-,-,-,-,e,-,-
waim1255,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-
waim1255,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,a,b,-,-,-,-,e,-,-
cara1272,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,-,-,-
tatu1247,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,-,-,-
bara1380,-,-,-,h,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
macu1260,-,-,-,h,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,a,b,-,-,-,-,e,-,-
guan1269,-,-,-,p,-,-,-,-,-,i,t,-,-,S,-,a,k,-,-,-,-,a,-,-,-,-,-,-,-,-
pira1254,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-
tuca1252,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,a,b,e,-,-,7,e,-,-
desa1247,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,a,b,-,-,-,-,e,-,-
siri1274,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,a,b,-,-,-,-,e,-,-
tani1257,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-
cube1242,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,b,-,-,-,-,o,-,-
kore1283,-,-,-,t,-,-,h,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
sion1247,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
seco1241,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
orej1242,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cacu1241,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-,-,k,-,-,-,-,3,t,-,-,-,-,-,-,-
nuka1242,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
puin1248,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
hupd1244,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-
mala1522,-,-,-,g,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
arhu1242,-,-,-,g,e,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cogu1240,-,-,-,g,u,k,s,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cent2150,-,-,o,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chim1309,-,-,p,r,-,-,-,-,-,i,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,u,-,-
bari1297,-,-,-,k,a,-,d,-,-,3,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,3,-,-
chac1249,-,-,-,5,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
colo1256,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
awac1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guam1248,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-
inga1252,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-
cams1241,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,e,-,-
cams1241,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,e,-,-
paez1247,-,-,-,-,-,-,-,-,-,i,-,-,-,-,p,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-
embe1260,-,-,-,p,-,-,h,u,r,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
embe1260,-,-,-,t,-,-,h,-,-,3,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,3,-,-
nort2972,-,-,-,t,-,-,h,-,-,3,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,3,-,-
epen1239,-,-,-,t,-,-,h,-,-,3,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,3,-,-
epen1239,-,-,-,t,-,-,h,-,-,3,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,3,-,-
embe1261,-,-,-,t,-,-,h,-,-,3,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,3,-,-
embe1262,-,-,-,t,-,-,S,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
embe1262,-,-,-,t,-,-,h,-,-,3,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,3,-,-
woun1238,-,-,o,t,-,-,d,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
woun1238,-,-,-,t,-,g,d,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
yukp1241,-,-,-,-,-,-,y,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-
cari1279,-,-,-,m,a,-,h,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,o,-,-
