language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
waim1255,-,h,-,-,i,-,-,d,-,-,-,i,r,-,-,-,-,i,k,-,e,-,-,-,-
waim1255,-,h,-,-,i,-,-,d,-,-,-,i,r,-,-,-,-,i,k,-,e,-,-,-,-
cara1272,-,-,-,-,e,-,-,t,-,-,-,e,h,-,-,-,-,-,-,-,e,-,-,-,-
tatu1247,-,-,-,-,e,-,-,t,-,-,-,e,h,-,-,-,-,-,-,-,e,-,-,-,-
bara1380,-,-,-,-,i,-,-,d,-,-,-,i,r,-,-,-,-,-,-,-,e,-,-,-,-
macu1260,-,-,-,-,i,-,-,d,-,-,-,i,r,-,-,-,-,-,-,-,e,-,-,-,-
guan1269,-,p,-,-,a,-,-,y,-,-,-,u,r,-,-,-,-,u,-,-,-,-,-,-,-
pira1254,-,p,-,-,a,-,-,-,-,-,-,i,r,-,-,-,-,u,-,-,-,-,-,-,-
pira1254,-,p,-,-,e,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-
tuca1252,-,p,-,-,e,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-
desa1247,-,p,-,-,e,-,-,y,-,-,-,a,r,-,-,-,-,u,-,-,-,-,-,-,-
desa1247,-,p,-,-,e,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-
siri1274,-,p,-,-,e,-,-,y,-,-,-,a,r,-,-,-,-,u,-,-,-,-,-,-,-
tani1257,-,-,-,-,u,-,-,k,-,-,-,u,r,-,-,-,-,u,k,i,a,-,-,-,-
cube1242,-,-,-,-,u,-,-,k,u,-,-,i,y,-,-,-,-,-,-,-,e,-,-,-,-
kore1283,-,k,-,-,o,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-
sion1247,-,h,-,-,o,-,-,-,-,-,-,-,7,-,-,-,-,t,S,-,a,-,-,-,-
seco1241,-,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-
orej1242,-,-,-,-,o,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-
cacu1241,-,b,-,-,a,-,-,b,-,-,-,-,d,-,-,-,-,i,7,-,-,-,-,-,-
hupd1244,-,h,-,-,u,-,-,p,-,-,-,-,t,-,-,-,-,o,k,-,-,-,-,-,-
arhu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-
cent2150,-,b,-,-,a,-,-,k,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-
chim1309,n,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,7,-,-
chac1249,t,S,-,-,i,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,a,-,-,-,-
chac1249,-,m,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-
colo1256,-,v,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,v,-,-,o,v,h,v,s
awac1239,t,S,-,-,i,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,a,-,-,-,-
guam1248,-,p,3,S,i,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
inga1252,-,-,-,-,a,-,-,s,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-
cams1241,-,b,-,-,o,-,-,k,-,-,-,o,y,-,-,-,-,-,-,-,e,-,-,-,-
paez1247,-,b,-,-,e,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
embe1260,-,m,-,-,a,-,-,s,-,-,-,o,b,a,-,-,r,-,-,-,a,-,-,-,-
epen1239,-,b,-,-,e,-,-,k,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-
epen1239,-,b,-,-,e,-,-,k,-,-,-,-,h,a,i,t,h,u,-,-,a,-,-,-,-
embe1261,-,b,-,-,e,-,-,k,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-
embe1262,-,b,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-
embe1262,-,-,-,-,i,-,-,t,-,-,-,-,h,-,-,-,-,u,-,-,a,-,-,-,-
woun1238,-,m,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,t,-,-
yukp1241,-,k,-,-,u,S,a,r,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
yukp1241,-,t,-,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
cari1279,-,w,-,-,o,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
