language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
piap1246,m,-,i,t,S,-,-,-,-,-,-,i,-,-
acha1250,m,-,i,t,S,-,-,-,-,-,-,i,-,-
curr1243,m,-,i,-,S,-,-,-,-,-,-,i,-,-
yucu1253,m,-,i,t,S,-,-,-,-,-,-,i,-,-
yucu1253,p,-,i,t,S,-,-,a,n,-,-,a,-,-
resi1247,m,-,i,-,S,-,-,-,-,-,-,i,-,-
wayu1243,m,-,u,-,s,-,-,-,-,-,-,a,-,-
guah1255,m,-,i,t,s,-,-,-,-,-,-,i,-,-
cuib1242,m,-,i,-,s,i,m,i,s,-,-,i,-,-
play1240,m,-,i,-,s,i,m,i,s,-,-,i,-,-
maca1259,m,-,i,t,S,-,-,-,-,-,-,i,k,-
guay1257,m,-,i,t,S,-,-,-,-,-,-,k,-,-
sali1298,m,-,i,-,s,-,-,-,-,-,-,i,-,-
mini1256,m,-,i,t,S,-,-,-,-,-,-,i,-,-
mini1256,-,-,-,-,h,-,-,-,-,-,-,u,k,o
nupo1240,m,-,i,t,S,-,-,-,-,-,-,i,-,-
nupo1240,-,-,-,-,h,-,-,-,-,-,-,u,k,o
muru1274,m,-,i,t,S,-,-,-,-,-,-,i,-,-
muin1242,m,-,i,-,S,-,-,-,-,-,-,i,-,-
bora1263,m,-,i,t,S,-,-,-,h,-,-,i,-,-
bora1263,p,h,i,t,S,-,-,-,h,-,-,a,-,-
bora1263,m,-,i,t,S,-,-,-,h,-,-,i,-,-
yuru1263,p,-,i,-,s,-,-,a,r,-,-,a,-,-
tuyu1244,p,-,i,-,s,-,-,a,d,-,-,a,-,-
waim1255,p,-,i,-,s,-,-,a,d,-,-,a,-,-
waim1255,p,-,i,-,s,-,-,a,d,-,-,a,-,-
cara1272,p,-,i,-,s,-,-,a,d,-,-,a,-,-
tatu1247,p,-,i,-,s,-,-,a,d,-,-,a,-,-
bara1380,p,-,i,-,s,-,-,a,d,-,-,a,-,-
bara1380,p,-,i,-,s,-,-,a,k,-,-,3,-,-
macu1260,p,-,i,-,s,-,-,a,d,-,-,a,-,-
guan1269,p,-,i,-,s,-,-,a,d,-,-,a,-,-
pira1254,p,-,i,-,s,-,-,a,d,-,-,a,-,-
tuca1252,p,-,i,-,s,-,-,a,d,-,-,a,-,-
desa1247,p,-,i,-,s,-,-,a,r,-,-,a,-,-
siri1274,p,-,i,-,s,-,-,a,d,-,-,a,-,-
tani1257,p,-,i,-,s,-,-,a,d,a,k,a,-,-
cube1242,p,-,i,t,S,-,-,a,d,-,-,a,-,-
kore1283,m,-,i,-,s,-,-,-,-,-,-,i,-,-
sion1247,m,-,i,t,S,-,-,-,-,-,-,i,-,-
seco1241,m,-,i,-,s,-,-,-,-,-,-,i,-,-
orej1242,b,-,i,t,S,-,-,-,-,-,-,i,-,-
cacu1241,p,-,i,t,S,-,-,a,d,-,-,a,-,-
puin1248,m,-,i,-,s,-,-,-,-,-,-,i,-,-
mala1522,m,-,i,-,s,-,-,-,-,-,-,i,-,-
arhu1242,m,-,i,-,s,-,-,-,-,-,-,i,-,-
cogu1240,m,-,i,-,s,-,-,-,-,-,-,i,-,-
cent2150,k,-,a,-,t,-,-,-,k,a,n,a,-,-
chim1309,h,-,o,-,7,-,-,-,-,-,-,-,-,-
chim1309,r,-,o,-,y,-,-,-,-,-,-,u,-,-
chac1249,m,-,i,-,S,-,-,-,-,-,-,i,-,-
colo1256,m,-,e,-,s,-,-,-,-,-,-,e,-,-
awac1239,m,-,i,-,S,-,-,-,-,-,-,i,t,u
toto1306,m,-,i,-,S,-,-,-,p,-,-,e,-,-
toto1306,m,-,i,-,S,-,-,-,-,-,-,-,-,-
guam1248,m,-,i,-,S,-,-,-,-,-,-,-,-,-
inga1252,m,-,i,-,s,-,-,-,-,-,-,i,t,u
cams1241,m,-,e,-,s,-,-,-,-,-,-,e,t,o
paez1247,m,-,i,-,S,-,-,-,-,-,-,-,-,-
embe1260,-,-,-,t,S,-,-,-,h,i,p,i,-,-
epen1239,m,-,i,-,s,-,-,-,-,-,-,i,-,-
embe1262,m,-,i,t,S,-,-,-,-,-,-,i,-,-
woun1238,m,-,i,-,s,-,-,-,-,-,-,-,-,-
cari1279,m,-,i,t,S,-,-,-,-,-,-,i,-,-
cari1279,g,-,a,t,-,-,-,-,-,-,-,o,-,-
