language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
curr1243,-,-,m,-,-,a,-,-,r,-,-,-,-,a,k,-,-,-,-,a,-,-
yucu1253,-,-,-,-,-,-,-,-,l,-,-,-,-,a,7,-,-,-,-,a,r,i
resi1247,t,S,h,-,-,e,-,-,7,-,-,-,k,e,7,-,-,-,-,o,-,-
wayu1243,-,-,-,-,-,i,-,-,s,-,-,-,-,i,r,-,-,-,-,a,-,-
wayu1243,-,-,-,-,-,i,-,-,S,-,-,-,-,i,r,-,-,-,-,a,-,-
guah1255,t,-,s,-,-,i,t,-,s,-,-,-,-,i,t,-,-,-,-,o,-,-
cuib1242,t,-,s,-,-,i,t,-,S,-,-,-,-,i,b,-,-,-,-,3,-,-
cuib1242,t,-,s,-,-,i,t,-,s,-,-,-,-,i,b,-,-,-,-,3,-,-
play1240,t,-,S,-,-,i,t,-,S,-,-,-,-,i,t,-,-,-,-,o,-,-
maca1259,t,-,S,-,-,i,t,-,S,-,-,-,-,i,t,-,-,-,-,-,-,-
guay1257,-,-,h,a,w,e,t,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
mini1256,-,-,p,-,-,i,r,-,-,-,-,-,-,i,8,a,-,-,-,i,-,-
nupo1240,k,a,b,-,-,a,d,-,-,-,-,-,-,-,Z,-,-,-,-,e,-,-
muru1274,-,-,p,-,-,i,r,-,-,-,-,-,-,i,8,a,-,-,-,i,-,-
ocai1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,o,o,7,p,u,-,-
muin1242,-,-,x,-,-,a,-,-,-,-,-,-,-,a,k,-,-,-,-,u,-,-
muin1242,-,-,g,-,-,a,-,-,-,-,-,-,-,a,d,a,-,-,-,i,-,-
bora1263,t,-,h,-,-,e,7,k,h,-,-,-,-,e,-,-,-,-,-,u,-,-
bora1263,t,S,h,-,-,e,7,k,h,-,-,-,-,e,-,-,-,-,-,u,-,-
yuru1263,-,-,y,-,-,a,-,-,s,-,-,-,-,a,g,-,-,-,-,a,-,-
tuyu1244,-,-,y,-,-,a,-,-,s,-,-,-,-,a,g,-,-,-,-,a,-,-
waim1255,-,-,y,-,-,a,-,-,h,-,-,-,-,a,g,-,-,-,-,a,-,-
waim1255,-,-,y,-,-,a,-,-,h,-,-,-,-,a,g,-,-,-,-,a,-,-
cara1272,-,-,y,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-
tatu1247,-,-,y,-,-,a,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-
bara1380,-,-,y,-,-,a,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-
bara1380,-,-,k,-,-,a,-,-,b,-,-,-,-,o,k,-,-,-,-,a,-,-
macu1260,-,-,k,-,-,a,-,-,b,-,-,-,-,o,k,-,-,-,-,a,-,-
macu1260,-,-,y,-,-,a,-,-,s,-,-,-,-,a,g,-,-,-,-,a,-,-
guan1269,-,-,y,-,-,a,-,-,s,-,-,-,-,a,k,-,-,-,-,a,-,-
pira1254,-,-,y,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-
tuca1252,-,-,y,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-
desa1247,-,-,y,-,-,a,-,-,s,-,-,-,-,a,r,-,-,-,-,u,-,-
siri1274,-,-,y,-,-,a,-,-,s,-,-,-,-,a,r,-,-,-,-,u,-,-
tani1257,-,-,h,-,-,a,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-
cube1242,-,-,h,-,-,a,-,-,h,-,-,-,-,a,b,-,-,-,-,3,-,-
cacu1241,-,-,d,-,-,o,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-
cogu1240,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,i,-,-
cent2150,-,-,-,-,-,-,-,-,t,-,a,-,b,a,r,-,-,-,-,a,-,-
chim1309,-,-,-,-,-,-,-,-,t,-,-,-,-,o,7,-,-,-,-,-,-,-
chac1249,t,-,S,-,-,i,-,-,k,-,i,t,S,i,k,-,-,-,-,i,-,-
awac1239,-,-,-,-,-,u,-,-,l,-,-,-,m,a,l,-,-,-,m,u,-,-
inga1252,-,-,m,-,-,a,-,-,r,-,-,-,-,a,k,-,-,-,-,u,-,-
inga1252,-,-,m,-,-,a,-,-,r,-,-,-,-,a,k,-,-,-,-,a,-,-
cams1241,-,-,m,-,-,a,-,-,r,-,-,-,-,a,k,-,-,-,-,3,S,e
paez1247,-,-,-,-,-,-,-,-,s,-,-,-,5,u,-,-,-,-,5,u,-,-
paez1247,-,-,-,-,-,-,-,-,s,-,-,-,n,a,k,-,-,-,h,a,-,-
embe1260,-,-,-,-,-,-,-,-,h,a,i,-,b,a,r,-,-,-,-,a,-,-
nort2972,-,-,-,-,-,-,-,-,t,-,u,-,m,-,-,-,-,-,-,a,-,-
epen1239,-,-,-,-,-,-,-,-,t,-,u,-,m,-,-,-,-,-,-,a,-,-
epen1239,-,-,-,-,-,-,-,-,t,-,u,-,m,-,-,-,-,-,-,a,-,-
embe1261,-,-,h,-,-,a,-,i,d,-,u,-,m,-,-,-,-,-,-,a,-,-
embe1262,-,-,h,-,-,a,-,i,d,-,u,-,m,-,-,-,-,-,-,a,-,-
woun1238,-,-,p,-,-,a,-,-,p,-,u,r,m,i,-,-,-,-,-,e,-,-
cari1279,-,-,m,-,-,a,-,-,r,-,-,-,-,a,k,-,-,-,-,a,-,-
