language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
piap1246,-,-,w,-,-,a,-,l,-,-,i,-,-,s,-,-,a,-,i,-,-
piap1246,-,-,w,-,-,a,-,l,-,-,i,-,-,s,-,-,a,-,i,-,-
acha1250,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,a,l,i,-,-
curr1243,-,-,w,-,-,a,-,l,-,-,i,-,-,d,-,-,a,l,i,-,-
tari1256,-,-,w,-,-,a,-,l,i,k,i,-,-,d,o,-,a,n,a,-,-
tari1256,-,-,u,-,-,a,-,l,i,k,i,-,-,r,-,-,-,-,i,-,-
yucu1253,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,a,h,e,-,-
cabi1241,-,-,w,-,-,a,-,l,-,-,i,-,-,t,-,-,e,k,a,-,-
resi1247,-,-,b,-,-,e,-,-,-,-,-,-,-,7,-,-,-,-,e,-,-
wayu1243,-,-,h,-,-,e,-,k,-,-,e,-,-,t,-,-,3,s,3,-,-
wayu1243,-,-,h,-,-,e,-,k,-,-,e,-,-,t,-,-,-,-,-,-,-
guah1255,-,-,p,-,-,e,-,h,-,-,a,-,-,n,a,h,a,w,a,-,-
guah1255,-,-,p,-,-,e,-,h,-,-,a,-,-,n,-,-,-,-,a,-,-
cuib1242,-,-,p,-,-,e,-,-,-,-,-,-,-,n,-,-,a,w,a,-,-
play1240,-,-,p,-,-,e,-,h,-,-,e,-,-,n,-,-,a,w,a,-,-
maca1259,-,-,p,-,-,e,-,h,-,-,e,-,-,n,-,-,-,-,a,-,-
guay1257,-,-,p,-,-,a,-,h,-,-,e,-,-,l,-,-,-,-,a,x,-
mini1256,-,-,k,o,m,u,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
nupo1240,-,-,k,o,m,u,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
muru1274,-,-,k,o,m,u,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
ocai1244,-,-,h,-,-,u,-,7,-,-,-,-,-,t,-,-,-,-,o,-,-
muin1242,-,-,b,-,-,o,-,7,-,-,o,-,-,n,-,-,-,-,o,-,-
muin1242,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
