language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
piap1246,-,-,-,-,p,-,-,-,i,-,-,-,r,-,-,-,-,i,-,-,-,-,-
curr1243,-,-,-,-,p,-,-,-,i,-,-,-,r,-,-,-,-,i,m,a,p,a,-
tari1256,-,-,-,-,p,-,-,-,i,-,-,-,r,-,-,-,-,i,m,a,p,a,-
yucu1253,-,-,-,-,p,-,-,-,i,-,-,-,r,-,-,-,-,i,-,-,-,-,-
resi1247,-,-,-,-,p,-,-,h,i,-,-,-,g,-,-,-,-,i,-,-,-,-,-
guah1255,-,-,-,-,h,-,-,-,o,-,-,-,t,-,s,-,-,i,-,-,-,-,-
cuib1242,-,-,-,-,h,-,-,-,o,-,-,-,t,-,s,-,-,i,-,-,-,-,-
cuib1242,-,-,-,-,k,a,-,y,a,-,-,-,r,-,-,-,-,i,-,-,-,-,-
play1240,-,-,-,-,h,-,-,-,o,-,-,-,t,-,S,-,-,i,-,-,w,a,-
maca1259,-,-,-,-,h,-,-,-,o,-,-,-,t,-,S,-,-,i,-,-,h,a,-
guay1257,-,-,-,-,h,-,-,-,o,-,e,s,t,-,-,-,-,-,-,-,-,-,-
sali1298,-,-,-,-,m,-,-,-,u,-,-,-,5,-,-,-,-,u,-,-,-,-,-
mini1256,n,o,n,o,k,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nupo1240,n,o,n,o,k,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
muru1274,n,o,n,o,k,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ocai1244,5,o,n,o,-,-,-,-,o,-,-,-,y,-,-,-,-,a,-,-,-,-,-
muin1242,n,o,b,a,b,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bora1263,n,e,-,-,p,-,-,-,a,-,-,-,7,-,-,-,-,e,-,-,-,-,-
bora1263,n,e,p,a,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yuru1263,-,-,-,-,b,-,-,-,u,-,-,-,s,-,-,-,-,a,-,-,-,-,-
tuyu1244,-,-,-,-,b,-,-,-,u,-,-,-,s,-,-,-,-,a,-,-,-,-,-
waim1255,-,-,-,-,b,-,-,-,u,-,-,-,h,-,-,-,-,a,-,-,-,-,-
waim1255,-,-,-,-,b,-,-,-,u,-,-,-,h,-,-,-,-,a,-,-,-,-,-
bara1380,-,-,-,-,b,-,-,-,u,-,-,-,s,-,-,-,-,a,-,-,-,-,-
macu1260,-,-,-,-,b,-,-,-,u,-,-,-,s,-,-,-,-,a,-,-,-,-,-
guan1269,-,-,-,-,b,-,-,-,a,-,-,-,s,i,s,o,7,a,-,-,-,-,-
pira1254,-,-,-,-,b,-,-,-,a,-,-,-,s,-,-,-,-,i,-,-,-,-,-
tuca1252,-,-,-,-,b,-,-,-,u,-,-,-,s,-,-,-,-,a,-,-,-,-,-
siri1274,-,-,-,-,b,-,-,-,u,-,-,-,s,-,-,-,-,a,-,-,-,-,-
tani1257,-,-,-,-,b,-,-,-,u,-,-,-,h,-,-,-,-,a,-,-,-,-,-
cube1242,-,-,-,-,b,-,-,-,u,-,-,-,h,-,-,-,-,a,-,-,-,-,-
kore1283,-,-,-,-,p,-,-,-,u,-,-,-,s,-,-,-,-,a,-,-,-,-,-
sion1247,-,-,-,-,b,-,-,-,o,-,-,-,s,-,-,-,-,a,-,-,-,-,-
seco1241,-,-,-,-,p,-,-,-,o,-,-,-,s,-,-,-,-,a,-,-,-,-,-
orej1242,-,-,-,-,b,-,-,-,o,-,-,-,s,-,-,-,-,a,-,-,-,-,-
cacu1241,-,-,-,-,b,-,-,-,e,-,-,-,7,-,-,-,-,-,-,-,-,-,-
nuka1242,-,-,-,-,m,E,-,k,u,-,-,n,d,-,-,-,-,e,-,-,-,-,-
mala1522,a,-,-,-,S,-,-,-,o,-,-,-,t,-,-,-,-,e,-,-,-,-,-
chim1309,-,-,-,-,k,-,-,r,o,-,-,-,r,-,-,-,-,i,-,-,w,a,7
chac1249,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
colo1256,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
awac1239,-,-,-,-,p,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
inga1252,-,-,-,-,m,a,n,d,u,-,-,-,-,-,-,-,-,-,-,-,r,-,-
cams1241,-,-,-,-,m,a,n,d,o,-,-,-,r,-,-,-,-,3,-,-,S,a,-
embe1260,k,-,-,-,h,-,-,-,a,-,-,-,d,-,Z,-,-,i,-,-,-,-,-
nort2972,k,-,-,-,h,-,-,-,a,-,-,-,t,-,S,-,-,i,-,-,-,-,-
epen1239,k,-,-,-,h,-,-,-,a,-,-,-,t,-,S,-,-,i,-,-,-,-,-
epen1239,k,-,-,-,h,-,-,-,a,-,i,-,t,-,S,-,-,i,-,-,-,-,-
embe1261,k,-,-,-,h,-,-,-,a,-,-,-,t,-,S,-,-,i,-,-,-,-,-
embe1262,k,-,-,-,h,-,-,-,a,-,-,-,t,-,S,-,-,i,-,-,-,-,-
woun1238,-,-,-,-,h,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-
yukp1241,-,-,-,-,-,-,-,-,o,n,o,-,t,-,-,-,-,o,-,-,-,-,-
cari1279,i,-,-,-,h,-,-,-,u,-,-,-,s,-,-,-,-,e,-,-,-,-,-
