language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
bora1263,-,u,n,a,7,-,a,-,-,-,-,-,-,-,a,-,m,3,-,-
bora1263,-,3,n,a,7,-,a,-,-,-,-,-,-,-,a,-,m,3,-,-
yuru1263,-,-,-,-,p,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
tuyu1244,-,-,-,-,p,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,p,-,u,-,-,-,r,-,-,-,o,-,-,-,-,-
waim1255,-,-,-,-,p,-,u,-,-,-,r,-,-,-,o,-,-,-,-,-
cara1272,-,-,-,-,p,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
tatu1247,-,-,-,-,p,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
bara1380,-,-,-,-,h,-,u,-,-,-,r,-,-,-,o,-,-,-,-,-
macu1260,-,-,-,-,h,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
guan1269,-,-,-,-,p,-,a,-,-,-,r,-,-,-,i,-,-,-,-,-
pira1254,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
tuca1252,-,-,-,-,p,-,u,-,-,-,r,-,-,-,i,-,-,-,-,-
desa1247,-,-,-,-,p,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
siri1274,-,-,-,-,p,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
tani1257,-,-,-,-,p,-,u,-,-,-,y,-,-,-,u,-,-,a,-,-
cube1242,-,-,-,-,y,-,o,-,-,-,k,-,-,-,a,-,-,-,-,-
kore1283,-,-,-,-,h,-,a,-,-,-,7,-,-,-,o,-,b,a,-,-
sion1247,-,-,-,-,h,-,a,-,-,-,7,-,-,-,o,-,w,a,-,-
seco1241,-,-,-,-,h,-,a,-,-,-,7,-,-,-,o,-,-,-,-,-
orej1242,-,-,-,-,h,-,a,-,-,-,-,-,-,-,o,-,-,-,-,-
cacu1241,-,-,-,-,d,-,3,-,-,-,w,-,-,-,-,-,-,-,-,-
nuka1242,-,-,-,-,n,-,3,-,-,-,u,-,-,-,-,-,-,-,-,-
puin1248,-,-,-,-,s,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-
hupd1244,-,-,-,-,k,-,E,-,-,-,t,-,-,-,-,-,-,-,-,-
mala1522,-,-,-,-,k,-,3,n,-,a,t,-,-,-,a,-,-,-,-,-
arhu1242,-,-,-,-,-,-,a,z,-,a,t,-,S,-,3,-,-,-,-,-
cogu1240,-,-,-,-,k,-,3,l,-,-,k,-,-,-,e,-,-,-,-,-
cent2150,-,-,-,-,k,-,a,r,k,a,h,-,-,-,a,-,-,-,-,-
cent2150,-,-,-,-,k,-,a,r,k,a,S,-,-,-,a,-,-,-,-,-
chim1309,-,-,-,-,k,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
bari1297,-,-,-,-,t,-,3,8,-,3,r,-,-,-,3,-,-,-,-,-
chac1249,-,-,-,-,h,-,a,-,-,-,k,-,-,-,i,-,-,-,-,-
colo1256,-,-,-,-,h,-,a,-,-,-,p,-,-,-,i,-,s,u,-,-
awac1239,-,-,-,-,k,-,3,-,-,-,h,-,-,-,-,-,-,-,-,-
guam1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,S,i,k,-
inga1252,-,-,-,-,p,-,a,n,-,-,g,-,-,-,a,-,-,-,-,-
cams1241,t,s,-,-,b,u,a,n,-,-,-,-,-,-,a,t,S,e,-,-
paez1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,t,s,-,-,-
embe1260,t,S,-,-,h,-,i,-,-,-,r,-,-,-,u,-,-,a,-,-
embe1260,k,-,-,-,h,-,i,-,-,-,t,-,-,-,u,-,-,a,-,-
epen1239,k,-,-,-,h,-,i,-,-,-,r,-,-,-,u,-,-,-,-,-
epen1239,k,-,-,-,h,-,i,-,-,-,r,-,-,-,u,-,-,-,-,-
embe1261,k,-,-,-,h,-,i,-,-,-,r,-,-,-,u,-,-,-,-,-
embe1262,k,-,-,-,h,-,i,-,-,-,r,-,-,-,u,-,-,-,-,-
woun1238,k,-,-,-,h,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-
yukp1241,-,-,-,-,y,-,a,-,-,-,r,-,-,-,e,-,-,-,-,-
cari1279,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-,-,-,-,-
