language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
chim1309,-,-,-,-,-,-,-,s,-,-,-,-,-,u,t,-,-,-,-,-,-,-,-,i,7,-,-
chac1249,-,-,-,t,S,i,l,y,-,-,-,-,-,a,-,-,-,n,-,-,b,-,-,u,-,-,-
colo1256,-,-,-,-,-,-,-,h,-,-,-,-,-,o,-,-,-,-,-,-,d,-,-,o,-,-,-
awac1239,-,-,-,-,-,u,-,l,-,-,-,-,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-
guam1248,-,-,-,-,-,-,-,S,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,3,-,-,-
inga1252,-,-,-,-,-,-,-,m,-,-,-,-,-,a,t,-,i,-,-,-,w,a,x,a,-,-,-
cams1241,-,-,-,-,-,a,r,m,-,-,-,-,-,a,d,-,i,l,y,o,b,-,-,e,-,-,-
paez1247,-,-,-,-,-,-,-,S,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,a,-,-,-
embe1260,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,o,-,-,-
nort2972,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,o,-,-,-
epen1239,-,-,e,t,-,-,-,S,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,u,-,-,-
epen1239,-,-,e,t,-,-,-,S,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,u,-,-,-
embe1261,-,-,e,t,-,-,-,S,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,u,-,-,-
embe1262,-,-,i,t,-,-,-,S,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-
woun1238,-,-,e,-,-,-,-,p,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-
yukp1241,-,-,-,k,-,a,-,m,-,-,-,-,-,a,S,-,-,-,-,-,r,-,-,u,-,-,-
cari1279,-,-,u,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,u,-,-,-
