language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
piap1246,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,p,-,-,-,i,-,-,-,-
curr1243,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-
tari1256,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-
yucu1253,-,-,-,-,p,-,-,-,-,-,i,-,7,-,-,i,-,-,m,-,-,-,i,-,-,-,-
resi1247,-,-,-,-,p,-,-,-,-,-,i,-,7,-,-,-,-,-,m,-,-,-,i,-,-,-,-
wayu1243,-,t,-,-,S,-,-,-,-,-,3,-,n,-,-,3,-,-,7,-,-,-,3,-,-,-,-
guah1255,-,s,i,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,b,a,r,-,3,-,t,o,-
guah1255,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,p,-,-,-,i,-,-,-,-
cuib1242,-,s,i,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,b,a,-,-,3,-,t,o,-
play1240,-,S,i,-,S,-,-,-,-,-,i,-,-,-,-,-,-,-,b,a,r,-,3,-,t,o,-
maca1259,t,S,i,t,S,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,3,-,r,-,-
guay1257,-,s,i,-,s,-,-,-,-,-,i,-,7,-,-,-,-,-,w,-,-,-,i,-,t,-,-
guay1257,-,s,a,-,s,-,-,-,-,-,i,-,7,-,-,-,-,-,w,-,-,-,i,-,t,-,-
sali1298,-,-,-,-,b,-,-,-,-,-,i,-,7,-,-,-,-,-,w,-,-,-,i,-,s,i,-
mini1256,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,8,-,-,-,i,-,d,o,-
nupo1240,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,i,-,d,o,-
muru1274,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,8,-,-,-,i,-,d,o,-
ocai1244,-,-,-,-,p,-,-,a,7,t,i,-,-,-,-,-,-,-,7,-,t,-,y,-,-,o,-
muin1242,-,r,u,-,b,-,-,-,-,-,e,-,d,-,-,-,-,-,Z,-,-,-,3,-,-,-,-
muin1242,-,-,-,-,p,-,a,a,-,-,i,-,-,-,-,-,-,-,b,-,-,-,e,-,-,-,-
bora1263,-,-,-,-,p,h,a,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,3,-,7,o,-
bora1263,-,-,-,-,p,h,a,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,3,-,7,o,-
yuru1263,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
tuyu1244,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
waim1255,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,p,-,-,-,e,-,-,-,-
waim1255,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
cara1272,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
tatu1247,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
bara1380,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
macu1260,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
guan1269,-,-,-,-,w,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
pira1254,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
tuca1252,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
desa1247,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
siri1274,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
