language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
piap1246,-,-,-,-,p,-,-,i,-,s,-,-,-,i,-,-
curr1243,-,-,-,-,p,-,-,u,-,t,-,-,-,o,-,-
tari1256,-,-,-,-,p,-,-,i,-,t,-,s,-,i,-,-
yucu1253,-,-,-,-,p,-,-,i,-,t,-,S,-,i,-,-
resi1247,-,-,-,-,p,-,h,i,7,t,-,s,-,i,-,-
guah1255,-,-,-,-,b,-,-,3,-,n,-,-,-,3,-,-
cuib1242,-,-,-,-,b,-,-,3,-,n,-,-,-,-,-,-
play1240,-,-,-,-,b,-,-,3,-,n,-,-,-,3,-,-
maca1259,-,-,-,-,b,-,-,3,-,n,-,-,-,-,-,-
guay1257,-,-,-,-,b,-,-,3,-,l,-,-,-,-,-,-
sali1298,-,-,-,-,-,-,-,u,-,7,-,w,-,i,-,-
mini1256,-,-,-,-,m,-,-,u,-,g,u,-,-,i,-,-
mini1256,-,-,-,-,-,-,-,o,-,k,a,-,-,i,n,a
mini1256,-,-,-,-,p,-,-,u,-,d,-,-,-,-,-,o
nupo1240,-,-,-,-,-,-,-,o,-,k,a,-,-,i,n,a
nupo1240,-,-,-,-,m,-,-,u,-,g,u,-,-,i,-,-
muru1274,-,-,-,-,-,-,-,o,-,k,a,-,-,i,n,a
muru1274,-,-,-,-,p,-,-,u,-,d,o,-,-,-,-,-
muru1274,-,-,-,-,m,-,-,u,-,g,u,-,-,i,-,-
ocai1244,-,-,-,-,p,-,-,u,-,t,-,-,-,y,-,o
ocai1244,-,-,-,-,m,-,o,o,-,n,-,-,-,-,-,o
muin1242,-,-,-,-,p,-,-,a,-,t,-,-,-,3,-,-
bora1263,-,-,-,-,p,-,h,a,h,t,-,h,-,u,-,-
bora1263,-,-,-,-,p,-,-,3,-,r,u,m,-,u,x,3
yuru1263,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
tuyu1244,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
cara1272,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
tatu1247,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
bara1380,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
macu1260,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
guan1269,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
pira1254,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
tuca1252,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
desa1247,-,-,-,-,b,-,-,u,-,-,-,-,-,i,-,-
siri1274,-,-,-,-,b,-,-,u,-,-,-,-,-,i,-,-
tani1257,-,-,-,-,b,-,-,u,-,-,-,-,-,i,-,a
cube1242,-,-,-,-,b,-,-,u,-,-,-,-,-,3,-,-
kore1283,-,-,-,-,b,-,-,3,-,-,-,-,-,-,-,-
sion1247,-,-,-,-,w,-,-,3,-,-,-,-,-,-,-,-
seco1241,-,-,-,k,w,e,h,i,-,-,-,-,-,-,-,-
seco1241,-,-,-,-,w,-,-,3,-,-,-,-,-,-,-,-
cacu1241,-,-,-,-,b,-,-,3,-,7,-,-,-,-,-,-
mala1522,-,-,-,-,-,-,-,u,-,s,-,k,-,i,-,-
arhu1242,-,-,-,-,-,-,-,o,-,t,i,k,-,i,-,-
cogu1240,-,-,-,-,m,-,-,i,-,-,-,h,a,i,-,-
chim1309,-,-,-,-,m,-,-,u,n,t,-,-,-,i,7,-
chac1249,-,-,-,-,k,-,-,u,-,y,-,-,-,u,-,-
colo1256,-,-,-,-,k,-,-,u,-,r,-,-,-,u,-,-
awac1239,-,-,-,-,k,-,-,u,-,k,-,-,-,u,m,-
cams1241,e,-,-,n,t,-,s,o,-,y,e,S,-,e,-,-
paez1247,-,-,-,-,5,-,-,u,-,7,-,p,-,y,-,-
embe1260,-,-,-,k,h,-,-,u,-,r,-,-,-,i,w,a
nort2972,-,-,-,k,h,-,-,u,-,r,-,-,-,i,w,a
epen1239,-,-,-,k,h,-,-,u,-,r,i,h,-,i,w,a
epen1239,-,-,-,k,h,-,-,u,-,r,-,-,-,i,-,a
embe1261,-,-,-,k,h,-,-,u,-,r,i,h,-,i,-,a
embe1262,-,-,-,k,h,-,-,u,-,r,i,h,-,i,-,a
woun1238,i,t,S,k,h,-,-,u,-,m,-,-,-,-,-,-
yukp1241,-,-,-,-,k,a,s,a,-,r,-,-,-,e,-,-
cari1279,a,-,-,-,k,-,-,u,-,r,-,-,-,i,-,-
