language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
piap1246,-,-,-,-,-,-,-,-,-,-,i,-,d,-,-,-,a,-,-
acha1250,-,-,-,-,-,h,-,-,-,-,u,-,n,-,a,-,a,-,-
acha1250,-,-,-,-,-,-,-,-,-,-,i,-,d,-,-,-,a,-,-
curr1243,-,-,-,-,-,-,-,-,-,-,i,-,t,-,-,-,a,-,-
tari1256,-,-,-,-,-,7,-,-,-,-,i,-,t,-,-,-,a,-,-
yucu1253,-,-,-,-,-,h,-,-,-,-,i,-,t,-,-,-,a,-,-
cabi1241,-,-,-,-,-,7,-,-,-,-,i,-,t,-,-,-,a,-,-
resi1247,-,-,-,-,-,h,-,-,-,-,i,-,t,-,-,-,u,-,-
wayu1243,-,-,-,-,-,-,-,-,-,-,a,-,n,-,u,w,a,-,-
guah1255,-,-,-,-,-,h,-,-,-,-,e,-,r,-,-,-,a,-,-
cuib1242,-,-,-,-,-,h,-,-,-,-,e,-,r,-,-,-,a,-,-
play1240,-,-,-,-,-,h,-,-,-,-,e,-,r,-,-,-,a,-,-
maca1259,-,-,-,-,-,k,-,-,-,-,a,-,n,-,-,-,a,-,-
guay1257,-,-,-,-,-,k,-,-,-,-,a,-,n,-,-,-,a,-,w
sali1298,-,-,-,-,-,w,-,-,-,-,e,-,t,S,u,h,u,-,-
mini1256,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,k,a,-,e
nupo1240,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,k,a,-,e
muru1274,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,k,a,-,e
ocai1244,-,-,-,-,-,-,-,-,-,-,-,-,h,-,o,p,a,7,u
muin1242,-,-,-,-,-,m,-,-,-,-,e,-,n,-,e,g,a,-,-
bora1263,-,-,-,-,-,m,-,-,-,-,3,-,n,-,-,-,e,-,-
bora1263,-,-,-,-,-,m,-,-,-,-,3,-,n,-,-,-,e,-,-
yuru1263,-,-,-,-,-,k,-,-,-,-,u,-,b,-,u,-,a,-,-
tuyu1244,-,-,-,y,u,k,-,-,-,-,u,-,s,-,o,r,o,-,-
waim1255,-,-,-,-,-,k,-,-,-,-,u,-,b,-,u,-,a,-,-
waim1255,-,-,-,-,-,k,-,-,-,-,u,-,b,-,u,-,a,-,-
cara1272,-,-,-,-,-,k,-,-,-,-,u,-,b,-,u,-,a,-,-
tatu1247,-,-,-,-,-,k,-,-,-,-,u,-,b,-,u,-,a,-,-
bara1380,-,-,-,-,-,k,-,-,-,-,u,-,b,-,u,-,a,-,-
macu1260,-,-,-,-,-,k,-,-,-,-,u,-,b,-,-,-,a,-,-
guan1269,-,-,-,b,-,-,-,-,-,-,3,-,s,-,o,k,a,-,-
pira1254,-,-,-,y,u,k,-,-,-,-,3,-,s,-,-,-,a,-,-
tuca1252,-,-,-,y,u,k,-,-,-,-,3,-,s,-,-,-,3,-,-
desa1247,-,-,-,-,-,g,a,s,i,r,u,-,-,-,-,-,-,-,-
siri1274,-,-,-,-,-,k,-,-,-,-,u,-,b,-,-,-,a,-,-
tani1257,-,-,-,-,-,k,-,-,-,-,u,-,b,-,u,-,a,-,-
cube1242,h,i,a,y,o,k,-,-,-,-,u,-,-,-,-,-,-,-,-
