language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
piap1246,-,-,-,-,-,-,-,-,p,-,i,-,-,-,-,-,-,-,a,-,-,k,-,u,-,e,-
acha1250,-,-,-,-,-,-,-,-,-,-,i,-,y,-,-,-,-,-,a,-,-,-,-,-,-,-,-
curr1243,-,-,-,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tari1256,-,-,-,-,n,e,-,-,p,-,i,-,p,e,a,n,-,-,a,-,-,-,-,-,-,-,-
tari1256,-,-,-,-,n,e,-,-,p,-,i,-,p,-,-,-,-,-,e,-,-,-,-,-,-,-,-
tari1256,-,-,-,-,-,i,-,-,h,-,i,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yucu1253,-,-,-,-,-,-,-,-,-,-,i,k,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cabi1241,-,-,-,-,-,-,-,-,7,-,i,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-
resi1247,-,-,-,-,-,-,-,-,h,-,a,-,7,-,-,-,-,-,a,-,-,-,-,-,-,-,-
wayu1243,-,-,-,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
guah1255,-,-,-,-,-,-,-,-,p,-,a,-,x,-,-,-,-,-,a,-,-,m,-,-,-,3,-
cuib1242,-,-,-,-,-,-,-,-,p,-,a,-,x,-,-,-,-,-,a,-,-,m,-,-,-,-,-
play1240,-,-,-,-,-,-,-,-,p,-,a,-,x,-,-,-,-,-,a,-,-,m,-,-,-,3,-
maca1259,-,-,-,-,-,-,-,-,p,-,a,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-,-
guay1257,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,a,l
sali1298,-,-,-,-,-,u,-,-,k,-,u,-,7,-,-,d,-,-,o,-,-,-,-,-,-,-,-
mini1256,-,-,-,-,-,o,-,-,m,-,u,-,k,-,-,o,-,-,u,-,-,-,-,-,-,-,-
mini1256,-,-,-,-,-,o,-,-,m,-,o,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
nupo1240,-,-,-,-,-,o,-,-,m,-,a,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
nupo1240,-,-,-,-,-,o,-,-,m,-,a,-,-,-,-,-,-,-,u,-,-,k,-,-,-,o,-
muru1274,-,-,-,-,-,o,-,-,m,-,o,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
muru1274,-,-,-,-,-,o,-,-,m,-,u,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,m,-,o,-,7,-,-,k,-,-,-,-,-,-,-,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,m,-,o,-,7,-,-,x,-,-,o,-,-,-,-,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,m,-,o,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,m,-,o,-,7,-,-,t,-,-,o,-,-,-,-,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,m,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
muin1242,-,-,-,-,-,a,-,-,m,-,3,-,7,-,-,-,-,-,a,-,-,-,-,-,-,i,-
muin1242,-,-,-,-,-,a,-,-,m,-,3,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-
muin1242,-,-,-,-,-,a,-,-,m,-,3,-,p,-,-,-,-,-,e,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,a,-,-,m,-,u,-,7,-,-,-,-,-,a,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,a,-,-,m,-,u,-,7,p,-,h,-,-,3,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,a,-,-,m,-,u,-,7,t,s,h,-,-,i,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,a,-,-,m,-,u,-,7,t,s,h,-,-,i,-,-,-,-,-,-,-,-
bora1263,-,-,-,-,-,a,-,-,m,-,u,-,7,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yuru1263,-,-,-,-,-,-,-,-,b,-,3,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tuyu1244,-,-,-,-,-,-,-,-,b,-,3,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,b,-,3,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-
waim1255,-,-,-,-,-,-,-,-,b,-,3,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cara1272,-,-,-,-,-,-,-,-,b,-,3,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tatu1247,-,-,-,-,-,-,-,-,b,-,3,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-
bara1380,-,-,-,-,-,-,-,-,b,-,3,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
macu1260,-,-,-,-,-,-,-,-,b,-,3,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
guan1269,-,-,-,-,-,-,-,-,b,-,3,-,s,-,-,-,-,-,a,-,-,-,-,-,-,-,-
pira1254,-,-,-,-,-,-,-,-,b,-,3,-,s,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tuca1252,-,-,-,-,-,-,-,-,b,-,3,-,s,-,-,-,-,-,a,-,-,-,-,-,-,-,-
desa1247,-,-,-,-,-,-,-,-,b,-,3,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
siri1274,-,-,-,-,-,-,-,-,b,-,3,7,s,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tani1257,-,-,-,-,-,-,-,-,b,-,i,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cube1242,-,-,-,-,-,-,-,-,b,-,3,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kore1283,-,-,-,-,-,-,-,-,m,-,3,-,s,-,-,-,-,-,a,n,3,k,h,o,n,a,-
kore1283,-,-,-,-,-,-,-,-,m,-,3,-,s,-,-,-,-,-,a,n,3,k,h,o,-,-,-
sion1247,-,-,-,-,-,-,-,-,m,-,3,-,s,-,-,-,-,-,a,-,-,k,w,-,-,a,-
seco1241,-,-,-,-,-,-,-,-,m,-,3,-,s,-,-,-,-,-,a,-,-,-,d,u,-,-,-
orej1242,-,-,-,-,-,-,-,-,b,-,3,-,s,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cacu1241,-,-,-,-,y,e,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nuka1242,-,-,-,-,y,E,b,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
puin1248,-,-,-,-,5,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hupd1244,-,-,-,-,d,3,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mala1522,-,-,-,-,-,-,-,-,m,-,a,-,w,i,n,d,i,n,a,-,-,-,-,-,-,-,-
arhu1242,-,-,-,-,-,-,-,-,m,-,i,-,w,-,-,-,-,-,i,-,-,-,-,-,-,-,-
cogu1240,-,-,-,-,-,-,-,-,m,-,a,-,-,-,-,-,-,-,i,-,-,N,-,-,-,-,-
cent2150,-,-,-,-,-,-,-,-,b,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
chim1309,-,-,-,-,-,a,-,-,m,-,a,-,r,-,-,-,-,-,a,-,-,7,-,-,-,-,-
chac1249,-,-,-,-,-,-,-,-,5,-,u,-,l,-,-,-,y,-,a,-,-,-,-,-,-,-,-
colo1256,-,-,-,-,-,-,-,-,n,-,u,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-
awac1239,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
toto1306,-,-,-,-,5,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guam1248,-,-,-,-,5,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
inga1252,-,-,-,-,k,a,-,-,m,k,u,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cams1241,t,S,3,n,g,a,-,-,b,t,a,n,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-
paez1247,-,-,-,-,-,-,-,-,-,-,i,-,7,-,-,k,w,-,e,-,-,7,-,-,-,S,-
embe1260,-,-,-,-,-,-,-,-,m,-,a,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nort2972,-,-,-,-,-,-,-,-,p,-,a,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-
epen1239,-,-,-,-,-,-,-,-,p,-,a,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-
epen1239,-,-,-,-,-,-,-,-,p,-,a,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-
embe1261,-,-,-,-,-,-,-,-,m,-,a,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-
embe1262,-,-,-,-,-,-,-,-,m,-,a,-,t,-,-,S,-,-,i,-,-,-,-,-,-,-,-
embe1262,-,-,-,-,-,-,-,-,m,-,a,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-
woun1238,-,-,-,-,-,-,-,-,p,-,a,-,r,-,-,-,-,-,a,-,-,u,-,-,-,-,-
woun1238,-,-,-,-,-,-,-,-,p,-,a,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-
yukp1241,-,-,-,-,-,a,-,-,m,-,o,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cari1279,-,-,-,-,-,a,y,a,m,-,o,-,r,-,-,-,-,-,o,-,-,-,-,-,-,-,-
