language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
muru1274,-,-,-,8,-,-,a,r,o,k,-,-,-,-,u,-,-,-,-,-,-,-,-
ocai1244,-,-,t,y,-,-,-,-,-,-,-,-,-,-,o,-,r,-,-,a,-,-,-
ocai1244,-,-,t,S,-,-,-,-,-,-,-,-,-,-,o,i,p,-,-,i,-,-,-
ocai1244,-,-,m,-,-,-,a,n,a,-,-,-,-,-,a,-,5,-,-,i,-,-,-
ocai1244,-,-,t,s,-,-,a,i,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
ocai1244,-,-,k,-,-,-,a,y,o,h,-,-,-,-,o,-,-,-,-,-,-,-,-
muin1242,-,-,k,-,-,-,-,-,-,-,-,-,-,-,3,-,r,a,b,a,-,-,-
bora1263,p,i,7,y,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
bora1263,h,-,7,y,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,i,-,-,-
bora1263,-,-,-,y,-,-,-,-,-,-,-,-,-,-,o,-,r,-,-,a,-,-,-
bora1263,-,-,t,h,-,-,-,-,-,-,-,-,-,-,a,-,r,-,-,a,p,o,u
bora1263,-,-,t,S,-,-,-,-,-,-,-,-,-,-,o,-,r,-,-,a,-,-,-
yuru1263,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
tuyu1244,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
waim1255,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
waim1255,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
cara1272,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
tatu1247,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
bara1380,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
macu1260,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
guan1269,-,-,-,w,-,-,a,-,-,t,-,-,-,S,o,-,-,-,-,-,-,-,-
pira1254,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
tuca1252,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
desa1247,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
siri1274,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
tani1257,-,-,-,p,-,-,a,-,-,k,-,-,-,-,o,-,r,o,k,a,-,-,-
cube1242,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
kore1283,-,-,-,b,-,-,e,-,-,k,-,-,-,h,o,-,-,-,-,-,-,-,-
sion1247,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
seco1241,-,-,-,w,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
orej1242,-,-,-,b,-,-,e,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-
cacu1241,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,h,-,-,-,-,-,-
nuka1242,-,-,-,7,-,-,E,-,-,l,-,-,-,-,E,-,7,-,-,-,-,-,-
puin1248,-,-,-,s,-,-,-,-,-,-,-,-,-,-,3,-,m,-,-,-,-,-,-
hupd1244,-,-,-,d,-,-,-,-,-,-,-,-,-,-,o,-,y,-,-,-,-,-,-
mala1522,-,-,-,-,-,-,i,-,-,s,-,a,-,-,-,-,-,-,-,-,-,-,-
arhu1242,-,-,-,k,w,-,i,-,-,r,-,o,-,m,3,-,-,-,-,-,-,-,-
cogu1240,-,-,-,s,-,-,3,N,-,k,-,u,-,-,i,-,-,-,-,-,-,-,-
cogu1240,-,-,-,k,u,-,a,-,-,k,-,u,l,d,u,-,-,-,-,-,-,-,-
cent2150,-,-,-,k,-,-,e,-,-,7,r,o,-,s,a,-,-,-,-,-,-,-,-
chim1309,-,-,-,-,-,-,a,-,-,-,-,a,r,-,a,-,7,-,-,-,-,-,-
bari1297,-,-,-,S,-,-,3,r,o,k,d,a,r,-,3,-,-,-,-,-,-,-,-
chac1249,-,-,-,l,-,-,u,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-
colo1256,-,-,-,w,-,-,a,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-,-
awac1239,-,-,-,n,-,-,u,-,-,t,-,-,-,-,3,-,-,-,-,-,-,-,-
guam1248,-,-,-,k,-,-,3,-,-,l,-,y,-,-,i,-,k,-,-,-,-,-,-
inga1252,-,u,-,r,-,-,i,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-,-
cams1241,-,-,-,S,-,-,a,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-,-
cams1241,-,-,-,S,-,-,a,-,-,t,-,u,-,-,o,-,-,-,-,-,-,-,-
paez1247,-,-,-,w,-,-,e,-,-,l,-,-,-,-,y,-,-,-,-,-,-,-,-
embe1260,-,-,k,h,-,-,a,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-
nort2972,-,-,k,h,-,-,a,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-
epen1239,-,-,k,h,-,-,a,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-
epen1239,-,-,k,h,-,-,a,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-
embe1261,-,-,k,h,-,-,a,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-
embe1262,-,-,k,h,-,-,a,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-
woun1238,-,-,k,h,-,-,u,-,-,r,-,p,-,h,i,-,m,-,-,-,-,-,-
woun1238,-,-,-,l,-,-,o,-,-,r,-,-,-,-,i,-,t,-,-,-,-,-,-
woun1238,b,a,t,h,-,-,u,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yukp1241,-,-,-,w,-,-,a,p,-,S,-,-,-,-,e,-,-,-,-,-,-,-,-
cari1279,-,-,-,l,-,-,o,-,-,r,-,-,-,-,o,-,-,-,-,-,-,-,-
