language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
cogu1240,-,k,-,-,-,-,-,3,-,-,d,z,e,-,Z,-,-,-,-,-,-,-,-,-,a,-,-
cent2150,-,k,-,w,-,-,-,i,-,-,-,-,a,-,h,-,-,-,-,-,-,-,-,-,a,-,-
chim1309,-,m,-,-,-,-,-,o,-,-,k,-,i,-,t,-,-,-,-,-,-,-,-,-,u,-,-
bari1297,-,7,-,i,S,i,r,3,-,-,k,b,i,-,n,-,-,-,-,-,-,-,-,-,3,-,-
chac1249,-,h,-,-,-,-,-,u,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-
colo1256,-,t,-,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,n,-
awac1239,-,p,-,w,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
guam1248,-,t,-,S,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,k,-
cams1241,-,S,-,-,-,-,-,3,n,g,n,-,a,b,x,-,-,-,-,-,-,-,-,-,a,-,-
paez1247,-,-,-,-,-,-,-,a,-,-,-,-,-,p,h,-,-,-,-,-,-,-,-,-,-,-,-
embe1260,-,k,-,h,-,-,-,e,-,-,-,b,e,-,r,-,-,-,-,-,-,-,-,-,e,-,-
nort2972,-,k,-,h,-,-,-,e,-,-,-,p,e,-,r,-,-,-,-,-,-,-,-,-,e,-,-
epen1239,-,k,-,h,-,-,-,e,-,-,-,p,e,-,r,-,-,-,-,-,-,-,-,-,e,-,-
epen1239,-,k,-,h,-,-,-,e,-,-,-,p,e,-,r,-,-,-,-,-,-,-,-,-,e,-,-
embe1261,-,k,-,h,-,-,-,e,-,-,-,b,e,-,r,-,-,-,-,-,-,-,-,-,e,-,-
embe1262,-,k,-,h,-,-,-,e,-,-,-,b,e,-,r,-,-,-,s,o,-,-,-,-,a,-,-
embe1262,-,k,-,h,-,-,-,e,-,-,-,b,e,-,r,-,-,-,-,-,-,-,-,-,-,-,-
woun1238,-,k,u,k,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,t,S
yukp1241,-,k,a,s,-,-,-,a,-,-,-,p,a,-,n,-,-,-,-,-,-,-,-,-,a,-,-
cari1279,-,m,a,s,-,-,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
