language,x1,x2,x3,x4,x5,x6,x7,x8
khmu1256,t,-,-,-,E,-,-,-
cent1989,r,-,-,-,3,-,a,m
semn1250,k,-,-,-,E,-,-,k
temi1246,s,-,i,s,E,-,-,7
temi1246,s,-,i,s,E,-,-,7
sema1266,g,-,N,s,a,-,-,k
minr1238,k,-,N,s,i,-,-,N
minr1238,k,-,r,y,E,-,-,r
bate1262,k,3,N,s,i,-,-,N
bate1262,k,-,N,s,i,-,-,N
bate1262,k,-,N,s,i,-,-,N
jeha1242,k,-,N,s,i,-,-,N
jeha1242,-,-,-,s,i,s,E,7
kens1248,k,-,E,y,E,-,-,h
kens1248,k,-,-,y,E,-,-,h
kint1239,k,-,E,y,E,-,-,h
tong1308,k,-,a,y,E,-,-,-
tong1308,k,-,a,y,E,-,-,-
tong1308,k,-,a,y,E,-,-,-
chew1245,l,e,N,s,e,-,-,N
sema1265,7,-,a,r,a,-,-,y
