language,x1,x2,x3,x4,x5,x6,x7
suri1265,t,h,-,l,-,o,m
cent1989,t,h,-,l,a,3,m
khmu1256,t,-,-,l,-,o,m
monn1253,-,k,-,r,-,a,h
semn1250,-,-,-,y,-,i,s
semn1250,-,-,-,y,-,i,s
lano1248,-,7,n,r,-,3,s
temi1246,-,-,-,h,-,u,p
sema1266,-,-,-,r,-,i,s
jahh1242,-,-,-,r,-,3,s
minr1238,-,-,-,r,-,o,s
bate1262,-,-,-,X,-,o,s
bate1262,-,-,-,z,-,o,s
bate1262,-,-,-,r,-,o,s
bate1262,-,-,-,r,-,o,s
bate1262,-,-,-,r,-,o,s
jeha1242,-,k,-,l,-,a,p
jeha1242,-,-,-,r,-,o,s
kens1248,-,k,-,l,-,a,p
kens1248,-,k,-,l,-,a,p
kint1239,-,k,-,l,-,a,p
tong1308,-,-,-,r,-,u,s
tong1308,-,-,-,X,-,o,s
tong1308,-,-,-,X,-,o,s
chew1245,-,-,-,r,-,o,s
sema1265,-,g,-,X,-,E,s
sema1265,-,g,-,r,-,e,s
seme1247,-,g,-,r,-,e,s
besi1244,-,g,-,r,-,e,h
