language,x1,x2,x3,x4,x5,x6,x7
khmu1256,h,-,n,t,a,a,-
cent1989,k,-,3,t,-,u,y
semn1250,s,-,n,t,-,a,7
semn1250,s,-,n,t,-,a,7
lano1248,s,-,n,t,-,a,7
temi1246,s,-,n,t,-,a,7
temi1246,s,E,n,t,-,a,7
sema1266,s,-,n,t,-,a,7
sema1266,s,-,n,t,-,a,7
jahh1242,s,-,n,t,-,a,7
minr1238,h,-,a,t,-,E,7
minr1238,h,-,a,t,-,E,7
bate1262,h,-,a,T,-,E,7
bate1262,h,-,a,T,-,E,7
bate1262,h,-,a,T,-,E,7
bate1262,h,-,a,t,-,E,7
bate1262,h,-,a,t,-,E,7
jeha1242,h,-,a,t,-,i,7
jeha1242,h,-,a,t,-,i,7
kens1248,h,-,-,t,-,i,7
kens1248,h,-,-,t,-,i,7
kint1239,h,-,-,t,-,i,7
tong1308,h,-,a,t,-,i,7
tong1308,h,-,a,t,-,i,7
tong1308,h,-,a,t,-,i,7
chew1245,h,-,a,t,-,e,7
sema1265,h,-,a,t,-,e,7
sema1265,h,-,a,t,-,e,7
seme1247,p,-,o,s,-,-,-
