language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
khmu1256,-,-,k,n,t,r,7,-,o,N
cent1989,-,-,k,-,-,h,n,-,o,N
semn1250,-,-,k,-,-,y,-,-,o,7
semn1250,-,-,k,-,-,y,-,-,o,7
lano1248,-,-,k,-,-,r,-,-,3,7
temi1246,-,-,k,-,-,r,-,-,3,7
temi1246,-,-,k,3,-,r,-,-,3,7
sema1266,-,-,k,-,-,n,-,-,o,k
sema1266,-,-,T,-,-,l,-,-,o,t
jahh1242,-,-,k,3,-,r,-,-,o,7
minr1238,-,-,k,-,-,r,-,-,o,7
minr1238,-,-,k,-,-,r,-,-,o,7
bate1262,-,-,k,-,-,X,-,-,o,7
bate1262,-,-,k,3,-,x,-,-,o,7
bate1262,-,-,k,-,-,r,-,-,3,7
bate1262,-,-,k,-,-,r,-,-,3,7
jeha1242,-,-,k,-,-,r,N,k,3,N
jeha1242,-,-,k,-,-,r,-,-,o,7
kens1248,-,-,k,-,-,y,-,-,o,7
kens1248,-,-,k,-,-,y,-,-,o,7
kint1239,-,-,k,-,-,y,-,-,o,7
tong1308,-,-,k,a,-,7,-,-,o,7
tong1308,-,-,k,a,-,X,-,-,o,7
tong1308,-,-,k,a,-,X,-,-,o,7
chew1245,h,N,k,-,-,-,-,-,3,N
sema1265,-,-,T,-,-,l,-,-,o,n
sema1265,-,-,T,-,-,l,-,-,o,n
seme1247,-,-,T,-,-,l,-,-,o,n
besi1244,-,-,T,E,-,l,-,-,o,t
