language,x1,x2,x3,x4,x5,x6
khmu1256,p,l,i,i,a,s
monn1253,m,-,o,i,-,N
tong1308,7,-,a,-,-,t
tong1308,b,y,o,-,-,h
chew1245,7,-,o,-,-,t
