language,x1,x2,x3,x4,x5,x6,x7,x8
suri1265,w,-,-,-,-,e,-,5
cent1989,v,-,-,-,E,e,-,5
khmu1256,w,-,-,a,a,a,-,N
monn1253,k,-,l,o,-,i,-,N
semn1250,y,-,y,-,-,e,-,7
semn1250,y,-,y,-,-,e,-,7
lano1248,y,-,r,-,-,e,-,7
temi1246,y,-,r,-,-,o,-,7
temi1246,y,3,r,-,-,o,-,7
sema1266,T,3,r,-,-,3,-,k
sema1266,T,3,r,-,-,3,-,k
jahh1242,T,-,r,-,-,3,-,N
minr1238,b,-,t,-,-,i,-,T
minr1238,b,-,t,-,-,e,-,T
bate1262,b,3,t,-,-,i,-,T
bate1262,b,3,t,-,-,e,-,T
bate1262,b,-,t,-,-,i,-,T
bate1262,b,-,t,-,-,i,-,T
jeha1242,b,-,t,-,-,e,-,T
jeha1242,b,-,t,-,-,e,-,T
kens1248,b,-,t,-,-,u,-,T
kens1248,b,-,t,-,-,u,-,T
kint1239,b,-,t,-,-,u,-,T
tong1308,h,a,t,-,-,i,e,k
tong1308,h,-,t,-,-,i,E,T
chew1245,y,3,s,-,-,3,-,N
sema1265,y,-,l,-,-,3,-,N
sema1265,y,-,l,-,-,a,-,N
seme1247,y,-,l,-,-,3,-,N
besi1244,y,3,l,-,-,3,-,k
