language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
khmu1256,k,-,-,-,-,l,-,-,o,k
cent1989,s,-,-,-,-,-,-,-,o,-
semn1250,p,-,-,-,-,l,t,a,w,-
semn1250,p,-,-,-,-,l,t,a,w,-
lano1248,b,-,-,-,-,y,-,-,u,k
temi1246,b,-,-,-,-,y,-,-,u,k
temi1246,b,-,-,-,3,y,-,-,u,g
sema1266,b,-,-,-,-,y,-,-,E,k
sema1266,b,-,-,-,-,y,-,-,E,k
minr1238,p,-,-,-,-,l,t,-,a,w
minr1238,b,-,-,-,-,-,k,-,o,5
bate1262,p,-,-,-,3,l,t,-,a,w
bate1262,p,-,-,-,-,l,t,-,a,w
bate1262,b,-,-,-,-,-,k,-,o,5
bate1262,b,-,-,-,-,-,k,-,o,5
jeha1242,b,-,-,-,-,-,k,-,o,5
kens1248,p,-,-,-,-,l,t,-,a,w
kens1248,p,-,-,-,-,h,-,-,E,N
kint1239,p,-,-,-,-,l,t,-,a,w
tong1308,p,-,-,-,a,l,i,-,e,k
tong1308,m,-,-,-,a,l,-,-,u,k
tong1308,p,-,-,-,-,l,y,-,E,k
sema1265,s,-,-,-,u,l,-,-,o,k
sema1265,p,o,n,h,3,l,-,-,-,-
