language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
khmu1256,-,m,-,-,-,-,3,h,-,-,-
cent1989,-,7,a,-,v,-,o,y,-,-,-
semn1250,-,-,-,-,l,-,o,7,-,-,-
temi1246,-,-,-,-,l,-,o,7,-,-,-
temi1246,-,-,-,-,l,-,o,7,-,-,-
sema1266,-,-,-,-,m,-,a,h,-,-,-
sema1266,-,-,-,-,m,-,a,h,-,-,-
minr1238,-,T,a,-,y,b,a,p,-,-,-
minr1238,-,7,a,-,l,-,3,w,-,-,-
bate1262,-,7,a,y,l,-,3,w,-,-,-
bate1262,-,7,a,y,l,-,3,w,-,-,-
bate1262,-,7,a,y,l,-,3,w,-,-,-
bate1262,-,-,-,-,l,-,3,w,7,a,y
bate1262,-,7,a,-,l,-,3,w,-,-,-
jeha1242,-,m,a,-,m,-,E,y,-,-,-
jeha1242,-,m,a,-,m,-,E,y,-,-,-
kens1248,-,m,E,-,g,-,a,7,-,-,-
kens1248,-,-,-,-,l,-,3,w,-,-,-
kint1239,-,m,E,-,g,-,a,7,-,-,-
tong1308,-,k,a,-,l,-,3,w,-,-,-
tong1308,-,k,a,-,l,-,3,w,-,-,-
tong1308,-,k,-,-,l,-,3,w,-,-,-
chew1245,-,-,-,-,T,-,o,7,-,-,-
sema1265,-,m,-,-,-,-,a,h,-,-,-
sema1265,-,m,-,-,-,-,a,7,-,a,y
seme1247,h,m,-,-,-,-,o,h,-,-,-
besi1244,-,m,-,-,-,-,a,s,-,3,-
