language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
khmu1256,-,T,-,m,p,r,7,-,o,-,-,-,-
cent1989,-,-,-,-,p,r,-,-,o,-,-,-,h
semn1250,-,7,-,N,-,-,k,-,o,-,-,-,5
semn1250,-,7,-,N,-,-,k,-,o,-,-,-,5
lano1248,-,t,-,-,-,-,-,-,e,-,-,-,7
temi1246,-,-,-,b,-,-,-,-,a,b,-,3,h
temi1246,-,-,-,b,-,-,-,-,a,b,-,3,h
sema1266,-,-,-,-,-,-,k,r,a,-,-,-,l
sema1266,-,-,-,-,-,-,k,r,a,-,-,-,l
jahh1242,-,-,-,-,-,-,k,-,a,7,k,o,5
minr1238,-,t,-,m,-,-,k,-,a,-,-,-,l
minr1238,-,t,-,m,-,-,k,-,a,-,-,-,l
bate1262,-,t,3,m,-,-,k,-,a,-,-,-,l
bate1262,-,t,3,m,-,-,k,-,a,-,-,-,l
bate1262,-,t,-,m,-,-,k,-,a,-,-,-,l
bate1262,-,t,-,m,-,-,k,-,a,-,-,-,l
bate1262,-,t,-,m,-,-,k,-,a,-,-,-,l
jeha1242,-,t,-,m,-,-,k,-,a,-,-,-,l
jeha1242,-,t,-,m,-,-,k,-,a,-,-,-,l
kens1248,-,t,-,m,-,-,k,-,a,-,-,-,l
kens1248,-,t,-,m,-,-,k,-,a,-,-,-,l
kint1239,-,t,-,m,-,-,k,-,a,-,-,-,l
tong1308,-,t,3,m,-,-,k,-,a,-,-,-,l
tong1308,-,t,u,N,-,-,k,-,a,-,-,-,l
tong1308,-,t,-,m,-,-,k,-,a,-,-,-,l
chew1245,-,t,u,N,-,-,k,-,a,-,-,-,l
sema1265,-,7,i,p,-,-,-,-,3,-,-,-,7
sema1265,-,7,i,p,-,-,-,-,3,-,-,-,7
seme1247,r,l,-,m,-,-,-,-,o,-,-,-,l
besi1244,-,l,3,m,-,-,-,-,o,-,-,-,l
