language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
suri1265,k,-,-,o,n,-,-,-,-,-
cent1989,k,o,-,o,n,-,-,-,-,-
khmu1256,k,-,-,o,n,n,-,-,7,E
monn1253,k,-,-,o,n,N,a,i,T,-
semn1250,k,-,u,o,n,-,-,-,-,-
semn1250,k,-,u,o,n,-,-,-,-,-
lano1248,k,-,-,o,n,-,-,-,-,-
temi1246,k,-,w,o,t,-,-,-,-,-
temi1246,k,3,w,o,t,-,-,-,-,-
sema1266,s,-,-,a,N,-,e,-,t,-
sema1266,s,-,-,a,N,-,E,-,t,-
jahh1242,7,i,w,a,7,-,-,-,-,-
minr1238,k,-,-,E,n,-,-,-,-,-
minr1238,k,-,-,E,n,-,-,-,-,-
bate1262,7,a,w,a,7,-,-,-,-,-
bate1262,k,-,-,E,n,-,-,-,-,-
jeha1242,k,-,-,E,n,-,-,-,-,-
jeha1242,w,-,-,o,N,-,-,-,-,-
tong1308,w,-,-,o,N,-,-,-,-,-
tong1308,w,-,-,o,N,-,-,-,-,-
tong1308,w,-,-,o,N,-,-,-,-,-
chew1245,w,-,-,o,N,-,-,-,-,-
sema1265,k,n,k,o,n,-,-,-,-,-
sema1265,7,i,w,a,7,-,-,-,-,-
seme1247,k,n,-,o,n,-,-,-,-,-
besi1244,k,3,n,o,n,-,-,-,-,-
