language,x1,x2,x3,x4,x5,x6,x7,x8
khmu1256,-,-,-,-,-,e,e,s
cent1989,-,h,-,-,-,a,o,m
temi1246,-,p,-,-,-,u,-,k
temi1246,-,h,-,-,-,i,-,s
sema1266,-,7,-,-,-,a,-,s
minr1238,-,k,-,-,-,3,-,n
bate1262,-,7,-,-,-,o,-,s
tong1308,-,h,3,h,r,o,-,h
chew1245,s,w,-,-,-,a,-,h
sema1265,-,7,-,-,-,a,-,s
sema1265,-,7,-,-,-,o,-,s
seme1247,-,7,-,-,-,o,-,s
